Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,400170,391221,AlPatch_1_1,1349.7241776774,1349.8175330928
0,400169,391221,AlPatch_1_1,1349.7241776774,1349.8195491336
0,400298,382098,AlPatch_2_0,840.89832482793,840.98578895583
0,400297,382098,AlPatch_2_0,840.89832482793,840.99143006685
0,400886,345278,AlPatch_0_1,5806.709067139,5806.8082433968
0,400885,345278,AlPatch_0_1,5806.7090671391,5806.7978050246
0,401120,333183,AlPatch_0_0,8116.4376436183,8116.5232489102
0,401119,333183,AlPatch_0_0,8116.4376436183,8116.5371292423
0,401130,332578,AlPatch_1_1,16295.404009386,16295.493087303
0,401129,332578,AlPatch_1_1,16295.404009386,16295.49259091
0,401156,330911,AlPatch_0_0,5191.8739997551,5191.9603253467
0,401155,330911,AlPatch_0_0,5191.8739997551,5191.9714601178
0,401340,320183,AlPatch_2_0,3315.9751435177,3316.0654508794
0,401339,320183,AlPatch_2_0,3315.9751435177,3316.0640717692
0,401390,316992,AlPatch_2_0,1920.0021733328,1920.0986539864
0,401389,316992,AlPatch_2_0,1920.0021733328,1920.0931176967
0,401410,316011,AlPatch_2_0,9131.4676139267,9131.5543259645
0,401409,316011,AlPatch_2_0,9131.4676139267,9131.5546013949
0,401416,315830,AlPatch_1_1,11801.683299042,11801.780445459
0,401415,315830,AlPatch_1_1,11801.683299042,11801.770550862
0,401468,312303,AlPatch_0_1,10549.016912289,10549.104114411
0,401467,312303,AlPatch_0_1,10549.016912289,10549.117913155
0,401510,308981,AlPatch_1_1,1086.5394728921,1086.626705703
0,401509,308981,AlPatch_1_1,1086.5394728921,1086.630059535
0,401684,300296,AlPatch_0_0,7324.2626198521,7324.3482454199
0,401683,300296,AlPatch_0_0,7324.2626198521,7324.3484482155
0,401814,292728,AlPatch_2_1,13659.12386788,13659.214998914
0,401813,292728,AlPatch_2_1,13659.12386788,13659.217129869
0,401840,291509,AlPatch_2_0,17640.818740475,17640.919439676
0,401839,291509,AlPatch_2_0,17640.818740475,17640.910030809
0,402460,258832,AlPatch_2_1,8343.6973787526,8343.783148314
0,402459,258832,AlPatch_2_1,8343.6973787526,8343.7844389427
0,402466,258471,AlPatch_1_0,11753.728806701,11753.824645736
0,402465,258471,AlPatch_1_0,11753.728806701,11753.819604804
0,402514,255761,AlPatch_1_1,5432.558075873,5432.6469322229
0,402513,255761,AlPatch_1_1,5432.558075873,5432.6451879762
0,402574,251667,AlPatch_0_1,8780.4401816876,8780.5332258754
0,402573,251667,AlPatch_0_1,8780.4401816876,8780.5284392243
0,402854,234304,AlPatch_0_1,2115.4464655757,2115.5454747982
0,402853,234304,AlPatch_0_1,2115.4464655757,2115.5406858825
0,402996,226458,AlPatch_2_0,426.05662776934,426.1456308793
0,402995,226458,AlPatch_2_0,426.05662776934,426.14536904901
0,403058,222857,AlPatch_2_0,758.21943537758,758.32107371994
0,403057,222857,AlPatch_2_0,758.21943537758,758.30766664132
0,403158,216505,AlPatch_0_0,2339.8064376222,2339.8932329479
0,403157,216505,AlPatch_0_0,2339.8064376222,2339.9061147557
0,403444,202391,AlPatch_1_0,15246.803171071,15246.892950543
0,403443,202391,AlPatch_1_0,15246.803171071,15246.891041711
0,403514,197843,AlPatch_2_0,17201.557962854,17201.65363568
0,403513,197843,AlPatch_2_0,17201.557962854,17201.651768499
0,403532,196824,AlPatch_1_0,2021.4366936436,2021.5320996383
0,403531,196824,AlPatch_1_0,2021.4366936436,2021.532346123
0,403624,191300,AlPatch_2_0,10856.403838023,10856.504949128
0,403623,191300,AlPatch_2_0,10856.403838023,10856.500937331
0,403630,191029,AlPatch_2_0,16484.747322984,16484.834712488
0,403629,191029,AlPatch_2_0,16484.747322984,16484.835634848
0,403706,186968,AlPatch_2_0,7873.6955137496,7873.7946964931
0,403705,186968,AlPatch_2_0,7873.6955137496,7873.7879356085
0,403716,186342,AlPatch_0_1,14102.125795374,14102.225302763
0,403715,186342,AlPatch_0_1,14102.125795374,14102.227021102
0,404262,149450,AlPatch_2_0,1773.6240848215,1773.7132118215
0,404261,149450,AlPatch_2_0,1773.6240848215,1773.7121898337
0,404594,128961,AlPatch_2_1,13025.493347146,13025.595296221
0,404593,128961,AlPatch_2_1,13025.493347146,13025.579369263
0,404668,124563,AlPatch_2_0,10938.457538973,10938.550244426
0,404667,124563,AlPatch_2_0,10938.457538973,10938.552383379
0,404842,111390,AlPatch_2_0,1067.7597943725,1067.8527419266
0,404841,111390,AlPatch_2_0,1067.7597943725,1067.852550637
0,404938,105429,AlPatch_0_0,5123.3291796054,5123.4172134759
0,404937,105429,AlPatch_0_0,5123.3291796054,5123.4239999658
0,404970,103847,AlPatch_2_0,5357.2917747232,5357.3875359152
0,404969,103847,AlPatch_2_0,5357.2917747232,5357.3870079554
0,405074,97169,AlPatch_0_1,13260.085858567,13260.175449786
0,405073,97169,AlPatch_0_1,13260.085858567,13260.177319153
0,405096,95790,AlPatch_2_0,8538.9879295063,8539.0822043564
0,405095,95790,AlPatch_2_0,8538.9879295063,8539.0860938736
0,405458,75097,AlPatch_1_0,13199.957799817,13200.050913299
0,405457,75097,AlPatch_1_0,13199.957799817,13200.051209324
0,405474,73823,AlPatch_2_0,253.74856037014,253.84392103961
0,405473,73823,AlPatch_2_0,253.74856037014,253.84648113641
0,405820,53395,AlPatch_0_0,9453.9921627167,9454.092481818
0,405819,53395,AlPatch_0_0,9453.9921627167,9454.0834347925
0,405822,53135,AlPatch_0_1,10653.593748287,10653.688638574
0,405821,53135,AlPatch_0_1,10653.593748287,10653.683574313
0,405824,53127,AlPatch_2_1,1428.5688315868,1428.6580861538
0,405823,53127,AlPatch_2_1,1428.5688315868,1428.6597289285
0,406042,40797,AlPatch_0_1,3909.0825793342,3909.1854212495
0,406041,40797,AlPatch_0_1,3909.0825793342,3909.1697778813
0,406282,27066,AlPatch_2_1,13363.570262102,13363.656711121
0,406281,27066,AlPatch_2_1,13363.570262102,13363.677189819
0,406694,1640,AlPatch_1_1,13081.79217528,13081.885362125
0,406693,1640,AlPatch_1_1,13081.79217528,13081.887051596
