Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,2000198,1988005,AlPatch_0_0,18351.365350134,18351.464353122
0,2000197,1988005,AlPatch_0_0,18351.365350134,18351.464269709
0,2000240,1985322,AlPatch_0_0,6536.6190927457,6536.7137704679
0,2000239,1985322,AlPatch_0_0,6536.6190927457,6536.7048039557
0,2000538,1968284,AlPatch_2_0,3563.4094544795,3563.5041503268
0,2000537,1968284,AlPatch_2_0,3563.4094544795,3563.4991059134
0,2000792,1953734,AlPatch_2_0,253.81739220304,253.91856991078
0,2000791,1953734,AlPatch_2_0,253.81739220304,253.91797930886
0,2001186,1928963,AlPatch_0_1,4359.6571407458,4359.7581108772
0,2001185,1928963,AlPatch_0_1,4359.6571407458,4359.7461969681
0,2001596,1905666,AlPatch_1_1,10752.622584012,10752.715265719
0,2001595,1905666,AlPatch_1_1,10752.622584012,10752.719665384
0,2001636,1903696,AlPatch_0_0,4537.1973969972,4537.298625638
0,2001635,1903696,AlPatch_0_0,4537.1973969972,4537.29710292
0,2002148,1874965,AlPatch_0_0,13306.472636677,13306.561516665
0,2002147,1874965,AlPatch_0_0,13306.472636677,13306.55981633
0,2002690,1840958,AlPatch_1_1,1422.9344589643,1423.027483322
0,2002689,1840958,AlPatch_1_1,1422.9344589643,1423.0353797217
0,2002812,1832087,AlPatch_2_0,1376.7364875999,1376.8254253856
0,2002811,1832087,AlPatch_2_0,1376.7364875999,1376.8380520216
0,2002862,1829792,AlPatch_2_1,12764.728096243,12764.823213742
0,2002861,1829792,AlPatch_2_1,12764.728096243,12764.831333809
0,2003190,1809168,AlPatch_1_0,3088.1696655638,3088.2552429257
0,2003189,1809168,AlPatch_1_0,3088.1696655638,3088.2548652772
0,2003324,1802270,AlPatch_2_1,20903.289675807,20903.375716058
0,2003323,1802270,AlPatch_2_1,20903.289675807,20903.376064145
0,2003362,1800517,AlPatch_1_0,15970.037325788,15970.123493116
0,2003361,1800517,AlPatch_1_0,15970.037325788,15970.135074637
0,2003470,1794759,AlPatch_2_0,3202.5925991385,3202.6850025762
0,2003469,1794759,AlPatch_2_0,3202.5925991385,3202.6798081527
0,2003516,1791352,AlPatch_0_0,19286.315891721,19286.422349582
0,2003515,1791352,AlPatch_0_0,19286.315891721,19286.420604952
0,2003700,1778993,AlPatch_0_1,16860.008744953,16860.101127939
0,2003699,1778993,AlPatch_0_1,16860.008744953,16860.107152614
0,2003864,1768840,AlPatch_2_1,10076.462827641,10076.551080264
0,2003863,1768840,AlPatch_2_1,10076.462827641,10076.557358538
0,2004022,1757657,AlPatch_0_1,17183.502552876,17183.597015413
0,2004021,1757657,AlPatch_0_1,17183.502552876,17183.596887683
0,2004090,1754014,AlPatch_0_1,4955.8180364415,4955.9074686314
0,2004089,1754014,AlPatch_0_1,4955.8180364415,4955.9059428876
0,2004380,1735423,AlPatch_0_1,7712.3865332351,7712.4873703321
0,2004379,1735423,AlPatch_0_1,7712.3865332351,7712.4829357496
0,2004390,1735141,AlPatch_0_1,9779.9851082165,9780.0796303871
0,2004389,1735141,AlPatch_0_1,9779.9851082165,9780.0709867017
0,2005128,1692232,AlPatch_2_1,838.18738109867,838.28201759139
0,2005127,1692232,AlPatch_2_1,838.18738109867,838.27540847966
0,2005554,1668725,AlPatch_1_0,13238.977552301,13239.070660086
0,2005553,1668725,AlPatch_1_0,13238.977552301,13239.06992532
0,2006190,1635059,AlPatch_0_0,6512.8920399239,6512.9922838715
0,2006189,1635059,AlPatch_0_0,6512.8920399239,6512.9798437015
0,2006294,1629751,AlPatch_2_0,487.83965896638,487.94312831936
0,2006293,1629751,AlPatch_2_0,487.83965896638,487.92578190692
0,2006486,1616204,AlPatch_0_1,13864.526097049,13864.611897738
0,2006485,1616204,AlPatch_0_1,13864.526097049,13864.627614132
0,2006694,1603235,AlPatch_0_1,15990.836200783,15990.921991646
0,2006693,1603235,AlPatch_0_1,15990.836200783,15990.941894972
0,2007046,1583412,AlPatch_0_0,9240.5953029336,9240.6808463286
0,2007045,1583412,AlPatch_0_0,9240.5953029336,9240.7029253485
0,2007606,1545345,AlPatch_1_0,5106.9634713476,5107.0561891032
0,2007605,1545345,AlPatch_1_0,5106.9634713476,5107.0564678732
0,2007630,1543631,AlPatch_2_1,6681.061405858,6681.1539908467
0,2007629,1543631,AlPatch_2_1,6681.061405858,6681.1473094977
0,2007768,1534061,AlPatch_2_1,12330.595320674,12330.683874462
0,2007767,1534061,AlPatch_2_1,12330.595320674,12330.685515098
0,2008242,1504624,AlPatch_2_1,7487.1629718416,7487.2490201087
0,2008241,1504624,AlPatch_2_1,7487.1629718416,7487.2485293023
0,2008642,1480605,AlPatch_1_0,1185.7196651149,1185.8097190528
0,2008641,1480605,AlPatch_1_0,1185.7196651149,1185.8087260848
0,2008754,1473222,AlPatch_0_0,14038.611626417,14038.70504142
0,2008753,1473222,AlPatch_0_0,14038.611626417,14038.698678099
0,2008786,1471929,AlPatch_2_0,13170.250620898,13170.338374047
0,2008785,1471929,AlPatch_2_0,13170.250620898,13170.338363228
0,2008868,1466953,AlPatch_1_0,7248.3840843096,7248.4838133248
0,2008867,1466953,AlPatch_1_0,7248.3840843096,7248.4739264835
0,2009100,1455277,AlPatch_1_1,18634.343456829,18634.442534524
0,2009099,1455277,AlPatch_1_1,18634.343456829,18634.443046403
0,2009144,1452706,AlPatch_1_1,9471.1793754464,9471.2714033306
0,2009143,1452706,AlPatch_1_1,9471.1793754464,9471.2679682537
0,2009486,1427981,AlPatch_2_0,530.91171155068,531.00157290117
0,2009485,1427981,AlPatch_2_0,530.91171155068,531.01277279098
0,2009738,1412032,AlPatch_0_1,12958.157276391,12958.246801921
0,2009737,1412032,AlPatch_0_1,12958.157276391,12958.249934209
0,2010344,1376895,AlPatch_1_0,8107.8736286873,8107.9669784348
0,2010343,1376895,AlPatch_1_0,8107.8736286873,8107.9595488165
0,2010456,1369709,AlPatch_2_0,19888.926407653,19889.015326692
0,2010455,1369709,AlPatch_2_0,19888.926407653,19889.028366731
0,2010496,1366772,AlPatch_1_1,3132.2300403421,3132.3153552754
0,2010495,1366772,AlPatch_1_1,3132.2300403421,3132.3191877558
0,2010998,1335846,AlPatch_2_1,20266.857777621,20266.946856893
0,2010997,1335846,AlPatch_2_1,20266.857777621,20266.951370995
0,2011076,1330789,AlPatch_2_0,266.9509975631,267.04902548727
0,2011075,1330789,AlPatch_2_0,266.9509975631,267.03634553837
0,2011146,1326819,AlPatch_2_0,594.28203874624,594.37796656051
0,2011145,1326819,AlPatch_2_0,594.28203874624,594.36750512405
0,2011182,1325076,AlPatch_1_0,5409.2393050008,5409.3361777315
0,2011181,1325076,AlPatch_1_0,5409.2393050008,5409.3340121679
0,2011490,1308660,AlPatch_1_0,5760.7166248475,5760.8158535418
0,2011489,1308660,AlPatch_1_0,5760.7166248475,5760.8156563856
0,2011492,1308489,AlPatch_1_0,752.67191971448,752.76877231151
0,2011491,1308489,AlPatch_1_0,752.67191971448,752.76381234441
0,2011502,1307616,AlPatch_1_1,8568.6796347153,8568.768161034
0,2011501,1307616,AlPatch_1_1,8568.6796347153,8568.7690512349
0,2011672,1298116,AlPatch_2_1,1192.9042588528,1192.9923471468
0,2011671,1298116,AlPatch_2_1,1192.9042588528,1193.0042827917
