Job,Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
3,0,32051,14630,AlPatch_2_0,22195.705548557,22195.80776607
3,0,32322,8586,AlPatch_2_0,6439.6372642425,6439.7371566767
3,0,32321,8586,AlPatch_2_0,6439.6372642425,6439.7281174075
3,0,32564,3588,AlPatch_1_0,119267.11806771,119267.20603741
3,0,32563,3588,AlPatch_1_0,119267.11806771,119267.20629013
3,0,32598,3070,AlPatch_0_1,9432.6206272388,9432.720439106
3,0,32597,3070,AlPatch_0_1,9432.6206272388,9432.7095454767
4,0,31752,21063,AlPatch_1_0,86400.869823132,86400.971008522
4,0,31751,21063,AlPatch_1_0,86400.869823132,86400.956561067
4,0,32000,16228,AlPatch_1_0,33947.177975792,33947.265807029
4,0,31999,16228,AlPatch_1_0,33947.177975792,33947.266153009
4,0,32026,15539,AlPatch_0_0,16965.659702102,16965.746177953
4,0,32025,15539,AlPatch_0_0,16965.659702102,16965.752310831
4,0,32128,13692,AlPatch_2_0,2020.6105687839,2020.7072729935
4,0,32127,13692,AlPatch_2_0,2020.6105687839,2020.704121208
4,0,32172,12916,AlPatch_0_1,18713.694468459,18713.78181439
4,0,32171,12916,AlPatch_0_1,18713.694468459,18713.787825924
4,0,32370,9168,AlPatch_2_1,22987.901477956,22988.000091827
4,0,32369,9168,AlPatch_2_1,22987.901477956,22987.993614643
4,0,32620,4144,AlPatch_2_1,5662.1580049885,5662.2542429887
4,0,32619,4144,AlPatch_2_1,5662.1580049885,5662.2444479604
4,0,32786,1003,AlPatch_0_1,118256.98809621,118257.08365145
4,0,32785,1003,AlPatch_0_1,118256.98809621,118257.08475579
5,0,31416,27574,AlPatch_2_1,1164.9471763215,1165.0441218532
5,0,31415,27574,AlPatch_2_1,1164.9471763215,1165.0433268426
5,0,31568,24554,AlPatch_1_0,10396.063677367,10396.152244337
5,0,31567,24554,AlPatch_1_0,10396.063677367,10396.14999245
5,0,31620,23687,AlPatch_1_0,4800.4352909682,4800.5245220328
5,0,31619,23687,AlPatch_1_0,4800.4352909682,4800.5281050745
5,0,31750,20693,AlPatch_2_1,40337.889253895,40337.979014184
5,0,31749,20693,AlPatch_2_1,40337.889253895,40337.988293675
5,0,31938,16734,AlPatch_0_1,5794.1952641603,5794.2854560162
5,0,31937,16734,AlPatch_0_1,5794.1952641603,5794.2844401795
5,0,32186,10853,AlPatch_2_0,64608.059582388,64608.159069252
5,0,32185,10853,AlPatch_2_0,64608.059582388,64608.160805368
5,0,32220,9975,AlPatch_1_0,20090.88005323,20090.978949746
5,0,32219,9975,AlPatch_1_0,20090.88005323,20090.978773798
6,0,31456,27249,AlPatch_1_0,738.5373499082,738.63647388653
6,0,31455,27249,AlPatch_1_0,738.5373499082,738.63178956039
6,0,31950,17152,AlPatch_1_0,70580.024637196,70580.12697378
6,0,31949,17152,AlPatch_1_0,70580.024637196,70580.110475912
6,0,32070,14983,AlPatch_0_0,125623.78246598,125623.87272115
6,0,32069,14983,AlPatch_0_0,125623.78246598,125623.86879498
6,0,32416,7729,AlPatch_0_0,31372.689296019,31372.781606304
6,0,32415,7729,AlPatch_0_0,31372.689296019,31372.780144378
6,0,32442,6961,AlPatch_0_1,38827.402002821,38827.503480023
6,0,32441,6961,AlPatch_0_1,38827.402002821,38827.489062649
6,0,32590,3773,AlPatch_0_1,5434.2321176585,5434.334187104
6,0,32589,3773,AlPatch_0_1,5434.2321176585,5434.3260572118
6,0,32602,3628,AlPatch_1_1,32493.211529723,32493.311495084
6,0,32601,3628,AlPatch_1_1,32493.211529723,32493.31430885
6,0,32638,2861,AlPatch_0_0,17489.571864193,17489.669762793
6,0,32637,2861,AlPatch_0_0,17489.571864193,17489.661161791
7,0,31396,28669,AlPatch_0_0,10046.670016545,10046.774035745
7,0,31395,28669,AlPatch_0_0,10046.670016545,10046.758929139
7,0,31938,16890,AlPatch_0_1,201911.1354392,201911.22715206
7,0,31937,16890,AlPatch_0_1,201911.1354392,201911.22830859
7,0,31994,15880,AlPatch_2_1,1220.0133781937,1220.1035752491
7,0,31993,15880,AlPatch_2_1,1220.0133781937,1220.1039772311
7,0,32210,11105,AlPatch_0_1,65978.433292115,65978.527004314
7,0,32209,11105,AlPatch_0_1,65978.433292115,65978.53033024
7,0,32280,9446,AlPatch_0_1,19193.379399773,19193.476185381
7,0,32279,9446,AlPatch_0_1,19193.379399773,19193.4718073
7,0,32288,9377,AlPatch_2_1,49486.213316883,49486.307072181
7,0,32287,9377,AlPatch_2_1,49486.213316883,49486.299187223
7,0,32308,9082,AlPatch_2_0,257.14703401547,257.23713208559
7,0,32307,9082,AlPatch_2_0,257.14703401547,257.2366204963
8,0,32082,14370,AlPatch_2_0,1588.496739552,1588.5904345404
8,0,32081,14370,AlPatch_2_0,1588.496739552,1588.5960978117
8,0,32204,11658,AlPatch_2_1,17279.353555687,17279.443167882
8,0,32203,11658,AlPatch_2_1,17279.353555687,17279.442958537
8,0,32258,9879,AlPatch_0_1,4796.6522533652,4796.7451937026
8,0,32257,9879,AlPatch_0_1,4796.6522533652,4796.7446470262
8,0,32488,4404,AlPatch_0_1,17918.588276135,17918.679694159
8,0,32487,4404,AlPatch_0_1,17918.588276135,17918.678863689
8,0,32508,4119,AlPatch_0_0,18575.620562464,18575.712703293
