Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,250224,245325,AlPatch_0_0,10288.218349282,10288.324806791
0,250223,245325,AlPatch_0_0,10288.218349282,10288.309803179
0,250540,239280,AlPatch_0_0,43515.707956136,43515.803687567
0,250539,239280,AlPatch_0_0,43515.707956136,43515.800659483
0,250690,236322,AlPatch_2_0,53910.151730249,53910.242309806
0,250689,236322,AlPatch_2_0,53910.151730249,53910.248361727
0,250726,235973,AlPatch_0_0,78295.330899834,78295.423329454
0,250725,235973,AlPatch_0_0,78295.330899834,78295.42097038
0,252050,209540,AlPatch_0_0,82890.233575311,82890.332029715
0,252049,209540,AlPatch_0_0,82890.233575311,82890.321667269
0,252088,208537,AlPatch_0_1,17076.608260952,17076.707215209
0,252087,208537,AlPatch_0_1,17076.608260952,17076.702157472
0,252252,204525,AlPatch_0_0,2900.1972225549,2900.2873183046
0,252251,204525,AlPatch_0_0,2900.1972225549,2900.3019869359
0,252414,201417,AlPatch_1_0,2941.5751040498,2941.6609453411
0,252413,201417,AlPatch_1_0,2941.5751040498,2941.6605686679
0,252790,194191,AlPatch_2_0,904.62107571736,904.71848714912
0,252789,194191,AlPatch_2_0,904.62107571736,904.72171375273
0,252946,190938,AlPatch_1_0,15381.159666706,15381.265338274
0,252945,190938,AlPatch_1_0,15381.159666706,15381.258246535
0,253154,187233,AlPatch_0_0,5125.7975959501,5125.8903507231
0,253153,187233,AlPatch_0_0,5125.7975959501,5125.8954241966
0,253286,184667,AlPatch_0_0,31114.839691931,31114.938339474
0,253285,184667,AlPatch_0_0,31114.839691931,31114.934468123
0,253526,179606,AlPatch_2_1,50922.071860587,50922.166993163
0,253525,179606,AlPatch_2_1,50922.071860587,50922.161999184
0,253584,178680,AlPatch_1_1,10725.094306735,10725.190933387
0,253583,178680,AlPatch_1_1,10725.094306735,10725.17991257
0,253606,178454,AlPatch_2_1,26599.040269198,26599.134089915
0,253605,178454,AlPatch_2_1,26599.040269198,26599.127465382
0,253720,176314,AlPatch_0_0,39362.027321383,39362.124912002
0,253719,176314,AlPatch_0_0,39362.027321383,39362.117522371
0,253934,171151,AlPatch_2_0,38609.781354085,38609.867760551
0,253933,171151,AlPatch_2_0,38609.781354085,38609.868064316
0,254454,161325,AlPatch_2_1,4739.217650949,4739.3074794517
0,254453,161325,AlPatch_2_1,4739.217650949,4739.3066667655
0,254524,159892,AlPatch_2_0,23562.896410263,23562.986518413
