Job,Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
19,0,251385,110239,AlPatch_1_0,6527.9455130405,6528.0330045274
19,0,251460,103657,AlPatch_2_0,1779.5287079802,1779.6285262086
19,0,251459,103657,AlPatch_2_0,1779.5287079802,1779.6283512773
19,0,251720,78981,AlPatch_0_1,1607.9795365324,1608.0745069394
19,0,251719,78981,AlPatch_0_1,1607.9795365324,1608.0705194145
19,0,252000,49293,AlPatch_2_1,3836.4231339566,3836.5261009521
19,0,251999,49293,AlPatch_2_1,3836.4231339566,3836.5107860566
19,0,252046,44083,AlPatch_1_1,5009.1429427215,5009.2419420458
19,0,252045,44083,AlPatch_1_1,5009.1429427215,5009.244061526
1,0,250060,243688,AlPatch_2_0,582.07622169495,582.17690809823
1,0,250059,243688,AlPatch_2_0,582.07622169495,582.17050080697
1,0,250380,208983,AlPatch_2_1,1205.5242385746,1205.6160820227
1,0,250379,208983,AlPatch_2_1,1205.5242385746,1205.6122448815
1,0,250768,165003,AlPatch_2_0,257.00837180092,257.10296974557
1,0,250767,165003,AlPatch_2_0,257.00837180092,257.10122772356
1,0,251118,125797,AlPatch_2_0,456.82964871842,456.91848617531
1,0,251117,125797,AlPatch_2_0,456.82964871842,456.91946236631
1,0,251420,95108,AlPatch_1_0,1256.6203665474,1256.718673521
1,0,251419,95108,AlPatch_1_0,1256.6203665474,1256.7178534996
1,0,251698,68433,AlPatch_1_0,2231.2540788089,2231.3398028991
1,0,251697,68433,AlPatch_1_0,2231.2540788089,2231.3399226787
1,0,251804,56164,AlPatch_0_1,9085.4009190648,9085.4929168704
1,0,251803,56164,AlPatch_0_1,9085.4009190648,9085.4931550834
1,0,252030,31710,AlPatch_1_1,1445.5431439468,1445.6303408003
1,0,252029,31710,AlPatch_1_1,1445.5431439468,1445.6440155668
1,0,252206,13534,AlPatch_2_0,1722.9435824221,1723.0304360897
1,0,252205,13534,AlPatch_2_0,1722.9435824221,1723.046065888
2,0,250142,234189,AlPatch_1_0,3849.6834299465,3849.7723415579
2,0,250141,234189,AlPatch_1_0,3849.6834299465,3849.7842807477
2,0,250168,231512,AlPatch_1_1,1592.8450784245,1592.9355320304
2,0,250167,231512,AlPatch_1_1,1592.8450784245,1592.9317800314
2,0,250504,197708,AlPatch_1_1,10768.896532832,10768.985450491
2,0,250503,197708,AlPatch_1_1,10768.896532832,10768.985348986
2,0,250558,191260,AlPatch_2_0,254.59146790792,254.68365326437
2,0,250557,191260,AlPatch_2_0,254.59146790792,254.68272617754
2,0,250572,189569,AlPatch_0_1,8047.7621791272,8047.8591576251
2,0,250571,189569,AlPatch_0_1,8047.7621791272,8047.8541766828
2,0,250618,186405,AlPatch_2_1,9170.5840634883,9170.6720157581
2,0,250617,186405,AlPatch_2_1,9170.5840634883,9170.6725346703
2,0,250654,183116,AlPatch_2_0,250.77701429683,250.86263967047
2,0,250653,183116,AlPatch_2_0,250.77701429683,250.86307315073
2,0,250958,150097,AlPatch_1_0,3599.5703400514,3599.6692932525
2,0,250957,150097,AlPatch_1_0,3599.5703400514,3599.6661880078
2,0,250982,148122,AlPatch_1_1,7600.8986340584,7601.0000820341
2,0,250981,148122,AlPatch_1_1,7600.8986340584,7600.9846388988
2,0,251036,142812,AlPatch_2_0,1015.9203742469,1016.0120500761
2,0,251035,142812,AlPatch_2_0,1015.9203742469,1016.0132884002
2,0,251554,89575,AlPatch_2_0,7550.2654801674,7550.3542710142
2,0,251553,89575,AlPatch_2_0,7550.2654801674,7550.3541676318
2,0,251616,80547,AlPatch_0_0,6666.5455650501,6666.6337022234
2,0,251615,80547,AlPatch_0_0,6666.5455650501,6666.6326757201
2,0,251622,79597,AlPatch_1_0,1349.2603931561,1349.3573049905
2,0,251621,79597,AlPatch_1_0,1349.2603931561,1349.3567244491
2,0,252074,24108,AlPatch_1_1,1121.8362004858,1121.923996692
2,0,252073,24108,AlPatch_1_1,1121.8362004858,1121.9410386989
2,0,252160,14202,AlPatch_2_0,1401.7514857832,1401.8432029977
2,0,252159,14202,AlPatch_2_0,1401.7514857832,1401.8433569487
3,0,250186,230978,AlPatch_1_1,7574.2123153212,7574.3088118301
3,0,250185,230978,AlPatch_1_1,7574.2123153212,7574.3060335792
3,0,250216,226427,AlPatch_2_0,4863.6661070484,4863.7607091313
3,0,250215,226427,AlPatch_2_0,4863.6661070484,4863.7614272768
3,0,250516,195542,AlPatch_0_0,4143.2530994869,4143.3550692265
3,0,250515,195542,AlPatch_0_0,4143.2530994869,4143.3450483963
3,0,251094,130025,AlPatch_2_0,1410.4639677379,1410.5618999763
3,0,251093,130025,AlPatch_2_0,1410.4639677379,1410.556475929
3,0,251152,124203,AlPatch_2_1,3270.5635529382,3270.6532689752
3,0,251151,124203,AlPatch_2_1,3270.5635529382,3270.6518684534
3,0,251214,118276,AlPatch_0_1,8209.9591053181,8210.0485453066
3,0,251213,118276,AlPatch_0_1,8209.9591053181,8210.0586493483
3,0,251242,114094,AlPatch_2_0,3103.099079151,3103.1883515044
3,0,251241,114094,AlPatch_2_0,3103.099079151,3103.1917243022
3,0,251706,64795,AlPatch_0_1,9911.6206631549,9911.7098482002
3,0,251705,64795,AlPatch_0_1,9911.6206631549,9911.7148802851
3,0,251754,60995,AlPatch_2_0,259.28914694543,259.37734889312
3,0,251753,60995,AlPatch_2_0,259.28914694543,259.39144768191
3,0,251782,57979,AlPatch_1_0,1090.5917583675,1090.6800794161
3,0,251781,57979,AlPatch_1_0,1090.5917583675,1090.6815114451
3,0,251930,44201,AlPatch_0_1,3895.8059912848,3895.8981834208
3,0,251929,44201,AlPatch_0_1,3895.8059912848,3895.8978213334
3,0,252214,15246,AlPatch_2_0,1896.9946009245,1897.0881293021
3,0,252213,15246,AlPatch_2_0,1896.9946009245,1897.0915059044
4,0,250354,217086,AlPatch_0_0,5833.527024453,5833.6133838973
4,0,250353,217086,AlPatch_0_0,5833.527024453,5833.6134308865
4,0,250426,209016,AlPatch_0_1,1386.6181060423,1386.7091253238
4,0,250425,209016,AlPatch_0_1,1386.6181060423,1386.7138314122
4,0,250514,198321,AlPatch_0_0,5509.8391347004,5509.9369812912
4,0,250513,198321,AlPatch_0_0,5509.8391347004,5509.9310348974
4,0,250858,161698,AlPatch_2_1,4527.531410831,4527.6186153752
4,0,250857,161698,AlPatch_2_1,4527.531410831,4527.6340302999
4,0,250966,152689,AlPatch_2_0,6512.5336438925,6512.6310343453
4,0,250965,152689,AlPatch_2_0,6512.5336438925,6512.6241096012
4,0,251180,132542,AlPatch_2_0,257.3751182618,257.47100336439
4,0,251179,132542,AlPatch_2_0,257.3751182618,257.4704186709
4,0,251618,85368,AlPatch_2_0,872.37592581025,872.47642643342
4,0,251617,85368,AlPatch_2_0,872.37592581025,872.4702610514
4,0,251730,72145,AlPatch_2_0,3117.4983330275,3117.6004820239
4,0,251729,72145,AlPatch_2_0,3117.4983330275,3117.5881616499
4,0,251892,55292,AlPatch_1_1,4800.9930798735,4801.0874112823
4,0,251891,55292,AlPatch_1_1,4800.9930798735,4801.0881324364
4,0,252062,37785,AlPatch_0_1,4392.4516187137,4392.5404637029
4,0,252061,37785,AlPatch_0_1,4392.4516187137,4392.5372033349
4,0,252286,15770,AlPatch_1_0,1861.9461562234,1862.0343263328
4,0,252285,15770,AlPatch_1_0,1861.9461562234,1862.0505319131
4,0,252400,5908,AlPatch_2_1,1352.6717905098,1352.7689478317
4,0,252399,5908,AlPatch_2_1,1352.6717905098,1352.7684742674
5,0,250554,194521,AlPatch_0_1,4834.5424362862,4834.6350100079
5,0,250553,194521,AlPatch_0_1,4834.5424362862,4834.6407496261
5,0,250932,146224,AlPatch_2_1,7759.5865032075,7759.6871815166
5,0,250931,146224,AlPatch_2_1,7759.5865032075,7759.6872427861
5,0,251100,126518,AlPatch_0_0,2726.5938985212,2726.6864681792
5,0,251099,126518,AlPatch_0_0,2726.5938985212,2726.6836118927
5,0,251210,114245,AlPatch_2_1,6379.9198840895,6380.0146052298
5,0,251209,114245,AlPatch_2_1,6379.9198840895,6380.0123825524
5,0,251236,111261,AlPatch_1_1,3296.5037211718,3296.5932805494
5,0,251235,111261,AlPatch_1_1,3296.5037211718,3296.5937315234
5,0,251320,102079,AlPatch_1_1,7847.1185084288,7847.2083477413
5,0,251319,102079,AlPatch_1_1,7847.1185084288,7847.2185359391
5,0,251440,90428,AlPatch_2_0,267.56961808526,267.6685529853
5,0,251439,90428,AlPatch_2_0,267.56961808526,267.66015974809
5,0,252006,28217,AlPatch_2_0,6667.4592689584,6667.5501603859
5,0,252005,28217,AlPatch_2_0,6667.4592689584,6667.5576136403
6,0,250106,236060,AlPatch_2_0,2578.9508477957,2579.0400238215
6,0,250105,236060,AlPatch_2_0,2578.9508477957,2579.0509924485
6,0,250144,231828,AlPatch_1_0,738.53744065339,738.63653367447
6,0,250143,231828,AlPatch_1_0,738.53744065339,738.63185909144
6,0,250362,208809,AlPatch_2_1,506.01834289987,506.11667633905
6,0,250361,208809,AlPatch_2_1,506.01834289987,506.10978837035
6,0,250590,184513,AlPatch_1_0,3022.6305792009,3022.7277461872
6,0,250589,184513,AlPatch_1_0,3022.6305792009,3022.7241463503
6,0,250788,164071,AlPatch_2_0,4170.9719472971,4171.0795684079
