Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,250056,248512,AlPatch_2_1,3135.5111888326,3135.5983521595
0,250055,248512,AlPatch_2_1,3135.5111888326,3135.5979571524
0,250082,247986,AlPatch_1_0,72234.240426979,72234.339912525
0,250081,247986,AlPatch_1_0,72234.240426979,72234.329647187
0,250236,244958,AlPatch_0_0,9187.9882184429,9188.0852826494
0,250235,244958,AlPatch_0_0,9187.9882184429,9188.0823900212
0,250410,241832,AlPatch_2_1,506.01808140336,506.1164188015
0,250409,241832,AlPatch_2_1,506.01808140336,506.10952467693
0,250706,235749,AlPatch_1_1,2072.3516902165,2072.4490053482
0,250705,235749,AlPatch_1_1,2072.3516902165,2072.442596862
0,250722,235416,AlPatch_1_1,26007.417216023,26007.511106636
0,250721,235416,AlPatch_1_1,26007.417216023,26007.514860732
0,250842,233554,AlPatch_2_0,700.56643080999,700.65223590458
0,250841,233554,AlPatch_2_0,700.56643080999,700.65280515117
0,251362,221862,AlPatch_0_1,17597.002673705,17597.096868679
0,251361,221862,AlPatch_0_1,17597.002673705,17597.096229369
0,251436,220002,AlPatch_1_1,81380.259357512,81380.360425545
0,251435,220002,AlPatch_1_1,81380.259357512,81380.36086457
0,251692,214290,AlPatch_0_1,41951.145883701,41951.24610807
0,251691,214290,AlPatch_0_1,41951.145883701,41951.244967672
0,251746,212740,AlPatch_0_0,25258.2703607,25258.363600113
0,251745,212740,AlPatch_0_0,25258.2703607,25258.36214135
0,252208,204347,AlPatch_0_1,29854.537529527,29854.627640899
0,252207,204347,AlPatch_0_1,29854.537529527,29854.634752479
0,252318,202294,AlPatch_0_1,3672.6784545105,3672.7789040264
0,252317,202294,AlPatch_0_1,3672.6784545105,3672.7695905683
0,252412,199912,AlPatch_1_1,115527.25545696,115527.35429776
0,252411,199912,AlPatch_1_1,115527.25545696,115527.34389077
0,252686,194529,AlPatch_0_0,20622.799217678,20622.885109509
0,252685,194529,AlPatch_0_0,20622.799217678,20622.901338204
0,252796,192355,AlPatch_1_0,30419.405039348,30419.503424739
0,252795,192355,AlPatch_1_0,30419.405039348,30419.504421781
0,253198,183124,AlPatch_2_1,93184.740938983,93184.827725045
0,253197,183124,AlPatch_2_1,93184.740938983,93184.843633073
0,253504,176112,AlPatch_2_1,4579.3077694804,4579.394409093
0,253503,176112,AlPatch_2_1,4579.3077694804,4579.4002401782
0,253666,172910,AlPatch_1_0,52802.639455648,52802.725338847
0,253665,172910,AlPatch_1_0,52802.639455648,52802.72656001
0,253926,167011,AlPatch_0_0,44654.734905572,44654.827542984
0,253925,167011,AlPatch_0_0,44654.734905572,44654.837392719
0,254234,160909,AlPatch_1_1,31094.925059971,31095.015883079
0,254233,160909,AlPatch_1_1,31094.925059971,31095.023590755
0,254306,159352,AlPatch_0_0,18844.363928713,18844.451827191
0,254305,159352,AlPatch_0_0,18844.363928713,18844.464788859
0,254320,159066,AlPatch_1_0,14620.559147335,14620.645374687
0,254319,159066,AlPatch_1_0,14620.559147335,14620.653737799
0,254506,155122,AlPatch_2_0,24758.777559372,24758.868220483
0,254505,155122,AlPatch_2_0,24758.777559372,24758.876688859
0,254540,154334,AlPatch_1_1,119752.53396673,119752.63337984
0,254539,154334,AlPatch_1_1,119752.53396673,119752.63624234
0,255010,144488,AlPatch_2_0,1061.9848847107,1062.0715933013
0,255009,144488,AlPatch_2_0,1061.9848847107,1062.0756389699
0,255638,131295,AlPatch_1_0,1639.7215321318,1639.8132233489
0,255637,131295,AlPatch_1_0,1639.7215321318,1639.8118851108
0,255710,130003,AlPatch_2_1,107058.87293705,107058.97727319
0,255709,130003,AlPatch_2_1,107058.87293705,107058.96265883
0,255712,129990,AlPatch_0_1,208168.72652349,208168.81220486
0,255711,129990,AlPatch_0_1,208168.72652349,208168.8119401
0,255910,125717,AlPatch_1_0,29804.583797821,29804.674724071
0,255909,125717,AlPatch_1_0,29804.583797821,29804.678676715
0,256122,121067,AlPatch_2_0,253.47352187597,253.56426607041
0,256121,121067,AlPatch_2_0,253.47352187597,253.57480822688
0,256160,120140,AlPatch_0_0,31932.792053336,31932.877477697
0,256159,120140,AlPatch_0_0,31932.792053336,31932.881675308
0,256424,114624,AlPatch_2_1,39831.569493072,39831.656850604
0,256423,114624,AlPatch_2_1,39831.569493072,39831.657301233
0,257554,91082,AlPatch_0_1,12423.401711229,12423.490191472
0,257553,91082,AlPatch_0_1,12423.401711229,12423.491650362
0,257974,82645,AlPatch_0_0,12426.814464719,12426.907979713
0,257973,82645,AlPatch_0_0,12426.814464719,12426.90923959
0,258484,71141,AlPatch_2_0,35013.981547532,35014.071375183
0,258483,71141,AlPatch_2_0,35013.981547532,35014.071796826
0,258606,68884,AlPatch_0_1,28096.69066766,28096.786588796
0,258605,68884,AlPatch_0_1,28096.69066766,28096.786438776
0,259408,52022,AlPatch_2_0,49652.39085166,49652.480506499
0,259407,52022,AlPatch_2_0,49652.39085166,49652.490340158
0,259668,47328,AlPatch_0_1,62609.82970009,62609.91557821
0,259667,47328,AlPatch_0_1,62609.82970009,62609.931986323
0,260350,33230,AlPatch_2_0,36684.113806669,36684.209480061
0,260349,33230,AlPatch_2_0,36684.113806669,36684.204407247
0,260480,30651,AlPatch_0_1,5812.0406827075,5812.1423901848
0,260479,30651,AlPatch_0_1,5812.0406827075,5812.1457286166
0,261264,14021,AlPatch_2_1,49711.800056153,49711.905033432
0,261263,14021,AlPatch_2_1,49711.800056153,49711.885963867
0,261284,13753,AlPatch_0_0,42374.220872809,42374.323799203
0,261283,13753,AlPatch_0_0,42374.220872809,42374.322175979
0,261364,12052,AlPatch_2_1,81107.154491956,81107.242934193
0,261363,12052,AlPatch_2_1,81107.154491956,81107.243006352
0,261494,9165,AlPatch_0_1,34896.03706274,34896.125588891
0,261493,9165,AlPatch_0_1,34896.03706274,34896.126535927
0,261826,2328,AlPatch_0_1,28738.503785708,28738.604849473
0,261825,2328,AlPatch_0_1,28738.503785708,28738.604783094
