Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,2000196,1990128,AlPatch_1_0,12137.546890114,12137.633295433
0,2000195,1990128,AlPatch_1_0,12137.546890114,12137.633389593
0,2000228,1988940,AlPatch_0_0,16081.748204861,16081.846917345
0,2000227,1988940,AlPatch_0_0,16081.748204861,16081.837900787
0,2000230,1988552,AlPatch_1_0,4703.1331995386,4703.2260320425
0,2000229,1988552,AlPatch_1_0,4703.1331995386,4703.2243007263
0,2000312,1982688,AlPatch_1_1,5378.8761004918,5378.9663296106
0,2000311,1982688,AlPatch_1_1,5378.8761004918,5378.9687112084
0,2000482,1971366,AlPatch_2_1,13771.034569939,13771.128586976
0,2000481,1971366,AlPatch_2_1,13771.034569939,13771.126403769
0,2000792,1955128,AlPatch_0_1,12980.841463688,12980.937281785
0,2000791,1955128,AlPatch_0_1,12980.841463688,12980.936442375
0,2001108,1936445,AlPatch_1_1,7353.4719211175,7353.567134018
0,2001107,1936445,AlPatch_1_1,7353.4719211175,7353.5680801013
0,2001188,1931887,AlPatch_1_0,9677.1382419253,9677.2375119718
0,2001187,1931887,AlPatch_1_0,9677.1382419253,9677.227583863
0,2001496,1913371,AlPatch_0_1,7486.5748515646,7486.6668408159
0,2001495,1913371,AlPatch_0_1,7486.5748515646,7486.6669076302
0,2001912,1887077,AlPatch_1_1,9337.218202891,9337.31260048
0,2001911,1887077,AlPatch_1_1,9337.218202891,9337.3067412997
0,2001926,1886407,AlPatch_0_0,1906.4971112646,1906.5917802008
0,2001925,1886407,AlPatch_0_0,1906.4971112646,1906.5911463529
0,2001932,1886203,AlPatch_1_1,3127.847059794,3127.9459287269
0,2001931,1886203,AlPatch_1_1,3127.847059794,3127.9386871371
0,2002610,1849616,AlPatch_0_1,11838.836106235,11838.93184383
0,2002609,1849616,AlPatch_0_1,11838.836106235,11838.93324661
0,2002650,1846581,AlPatch_2_0,19472.169193632,19472.270705727
0,2002649,1846581,AlPatch_2_0,19472.169193632,19472.270048814
0,2002680,1844846,AlPatch_1_0,12580.128337593,12580.216981021
0,2002679,1844846,AlPatch_1_0,12580.128337593,12580.219713456
0,2002702,1843799,AlPatch_1_0,1009.4405943813,1009.5338463592
0,2002701,1843799,AlPatch_1_0,1009.4405943813,1009.5354047676
0,2002818,1834673,AlPatch_0_1,7423.5998398531,7423.6936950842
0,2002817,1834673,AlPatch_0_1,7423.5998398531,7423.6934636081
0,2002946,1827709,AlPatch_2_1,5540.7233147425,5540.8139828851
0,2002945,1827709,AlPatch_2_1,5540.7233147425,5540.8161428189
0,2003194,1814554,AlPatch_1_0,8066.0202398442,8066.1237664071
0,2003193,1814554,AlPatch_1_0,8066.0202398442,8066.1059891716
0,2003490,1796936,AlPatch_1_1,4725.5790673074,4725.6669327359
0,2003489,1796936,AlPatch_1_1,4725.5790673074,4725.6753597673
0,2003572,1791940,AlPatch_0_0,4984.0744153798,4984.1718327321
0,2003571,1791940,AlPatch_0_0,4984.0744153798,4984.1614225907
0,2003694,1783695,AlPatch_1_0,6299.2232357684,6299.3198025046
0,2003693,1783695,AlPatch_1_0,6299.2232357684,6299.3222871739
0,2003714,1782574,AlPatch_1_0,15520.12122844,15520.209578767
0,2003713,1782574,AlPatch_1_0,15520.12122844,15520.210252159
0,2003840,1775551,AlPatch_0_0,17376.586182112,17376.673655347
0,2003839,1775551,AlPatch_0_0,17376.586182112,17376.675218886
