Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,250090,248034,AlPatch_2_1,68901.993327774,68902.095545639
0,250089,248034,AlPatch_2_1,68901.993327774,68902.080365081
0,250140,246442,AlPatch_0_0,28304.340796619,28304.438200803
0,250139,246442,AlPatch_0_0,28304.340796619,28304.438088971
0,250274,243941,AlPatch_1_0,3789.3691556851,3789.4572569132
0,250273,243941,AlPatch_1_0,3789.3691556851,3789.4576794643
0,250328,242962,AlPatch_0_1,12777.156827799,12777.255260562
0,250327,242962,AlPatch_0_1,12777.156827799,12777.25306285
0,250688,235168,AlPatch_0_0,31123.571216848,31123.663066905
0,250687,235168,AlPatch_0_0,31123.571216848,31123.665133286
0,250702,234879,AlPatch_0_0,3614.0849528347,3614.1760359568
0,250701,234879,AlPatch_0_0,3614.0849528347,3614.1774678166
0,251882,211283,AlPatch_2_0,102667.83018531,102667.9247044
0,251881,211283,AlPatch_2_0,102667.83018531,102667.91589948
0,252872,190570,AlPatch_1_0,95118.088199195,95118.177096955
0,252871,190570,AlPatch_1_0,95118.088199195,95118.178294769
0,253302,182004,AlPatch_2_0,731.64000526609,731.72542421545
0,253301,182004,AlPatch_2_0,731.64000526609,731.73078927575
0,253388,180629,AlPatch_1_1,68230.93275925,68231.027787729
0,253387,180629,AlPatch_1_1,68230.93275925,68231.032275305
0,253510,178195,AlPatch_0_1,26351.92037021,26352.007035105
0,253509,178195,AlPatch_0_1,26351.92037021,26352.006787305
0,253752,172699,AlPatch_0_0,31645.896929704,31645.992693455
0,253751,172699,AlPatch_0_0,31645.896929704,31645.984278055
0,254508,156739,AlPatch_0_1,7806.6635440091,7806.7655485544
0,254507,156739,AlPatch_0_1,7806.6635440091,7806.7652542299
0,254722,152102,AlPatch_2_0,26117.375113929,26117.477635953
0,254721,152102,AlPatch_2_0,26117.375113929,26117.460981811
0,254792,150758,AlPatch_1_0,11708.856149893,11708.947212512
0,254791,150758,AlPatch_1_0,11708.856149893,11708.9549379
0,254912,148371,AlPatch_0_1,3515.4519372961,3515.5448724165
0,254911,148371,AlPatch_0_1,3515.4519372961,3515.5469048218
0,255008,146735,AlPatch_1_0,102770.97777199,102771.0739386
0,255007,146735,AlPatch_1_0,102770.97777199,102771.06777129
0,255152,143727,AlPatch_2_0,54680.966301411,54681.061531082
0,255151,143727,AlPatch_2_0,54680.966301411,54681.058559138
0,255170,143214,AlPatch_2_1,4998.0945740548,4998.1854392898
0,255169,143214,AlPatch_2_1,4998.0945740548,4998.1888283316
0,256538,112689,AlPatch_0_1,61354.465962778,61354.566088054
0,256537,112689,AlPatch_0_1,61354.465962778,61354.554438407
0,256966,104854,AlPatch_1_1,32152.41862334,32152.511345393
0,256965,104854,AlPatch_1_1,32152.41862334,32152.51276558
0,257072,102207,AlPatch_0_1,26842.77489979,26842.872662884
0,257071,102207,AlPatch_0_1,26842.77489979,26842.865484502
0,257164,100381,AlPatch_2_0,636.63106239033,636.72494317899
0,257163,100381,AlPatch_2_0,636.63106239033,636.72157620729
0,257234,99428,AlPatch_2_0,9907.9306501924,9908.0195712968
0,257233,99428,AlPatch_2_0,9907.9306501924,9908.0205215259
0,257260,99061,AlPatch_0_0,94238.716000693,94238.803363086
0,257259,99061,AlPatch_0_0,94238.716000693,94238.803078282
0,257398,96648,AlPatch_2_0,1676.1618756098,1676.2628671018
0,257397,96648,AlPatch_2_0,1676.1618756098,1676.2492618694
0,257562,93580,AlPatch_1_1,2669.21749559,2669.3075166203
0,257561,93580,AlPatch_1_1,2669.21749559,2669.3036739318
0,257792,88512,AlPatch_1_0,22706.474631385,22706.565030747
0,257791,88512,AlPatch_1_0,22706.474631385,22706.562599307
0,257930,85766,AlPatch_1_1,52352.553137892,52352.652709232
