Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,250002,249747,AlPatch_1_1,5534.7584342689,5534.8439522104
0,250001,249747,AlPatch_1_1,5534.7584342689,5534.8455108255
0,250364,208811,AlPatch_2_0,249.22761318275,249.31611599633
0,250363,208811,AlPatch_2_0,249.22761318275,249.31706295262
0,250672,175884,AlPatch_2_1,8395.0268097997,8395.11712852
0,250671,175884,AlPatch_2_1,8395.0268097997,8395.1243742634
0,251376,105398,AlPatch_2_0,3999.4361133264,3999.5271467116
0,251375,105398,AlPatch_2_0,3999.4361133264,3999.5242019904
0,251814,56175,AlPatch_2_0,1169.7875888141,1169.8850150915
0,251813,56175,AlPatch_2_0,1169.7875888141,1169.8779280123
0,252024,34933,AlPatch_1_1,3314.1035584083,3314.2052810087
0,252023,34933,AlPatch_1_1,3314.1035584083,3314.189840566
0,252252,8434,AlPatch_2_1,6222.8119191078,6222.8981932915
0,252251,8434,AlPatch_2_1,6222.8119191078,6222.8980764367
