Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,250038,247030,AlPatch_0_1,7425.1578326788,7425.2593124782
0,250037,247030,AlPatch_0_1,7425.1578326788,7425.2557332587
0,250114,242410,AlPatch_2_0,4063.2534621571,4063.3429288619
0,250113,242410,AlPatch_2_0,4063.2534621571,4063.3511075788
0,250138,240906,AlPatch_0_0,6690.6809163295,6690.7715528632
0,250137,240906,AlPatch_0_0,6690.6809163295,6690.7714381141
0,250186,238829,AlPatch_1_1,12485.875091875,12485.975741558
0,250185,238829,AlPatch_1_1,12485.875091875,12485.966165936
0,250200,238363,AlPatch_0_1,17116.133550441,17116.223816805
0,250199,238363,AlPatch_0_1,17116.133550441,17116.219942436
0,250222,237050,AlPatch_1_0,680.88051441514,680.97938657831
0,250221,237050,AlPatch_1_0,680.88051441514,680.97722439625
0,250360,230145,AlPatch_1_1,6078.5459640374,6078.6378026205
0,250359,230145,AlPatch_1_1,6078.5459640374,6078.6354319571
0,250558,214682,AlPatch_2_0,13831.180553024,13831.2821075
0,250557,214682,AlPatch_2_0,13831.180553024,13831.2820058
0,251178,175399,AlPatch_2_1,1274.3169117261,1274.4093483738
0,251177,175399,AlPatch_2_1,1274.3169117261,1274.4056812977
0,251294,167060,AlPatch_2_1,9719.5305824366,9719.6203640176
0,251293,167060,AlPatch_2_1,9719.5305824366,9719.6307999688
0,251798,138708,AlPatch_0_0,3944.9196060713,3945.0182901618
0,251797,138708,AlPatch_0_0,3944.9196060713,3945.0187777616
0,252026,124605,AlPatch_2_0,1867.6441291495,1867.7319573005
0,252025,124605,AlPatch_2_0,1867.6441291495,1867.7368394774
0,252050,123723,AlPatch_0_0,5722.2697748111,5722.3584839464
0,252049,123723,AlPatch_0_0,5722.2697748111,5722.3575544842
0,252272,109400,AlPatch_1_0,1807.3999219776,1807.4935494554
0,252271,109400,AlPatch_1_0,1807.3999219776,1807.4963040583
0,252530,93018,AlPatch_1_1,3988.6001146411,3988.6950561675
0,252529,93018,AlPatch_1_1,3988.6001146411,3988.6942650362
0,252586,89595,AlPatch_2_0,960.38424660001,960.46978017834
0,252585,89595,AlPatch_2_0,960.38424660001,960.48640797697
0,252894,69225,AlPatch_0_1,13827.899858876,13827.99998606
0,252893,69225,AlPatch_0_1,13827.899858876,13827.988337452
0,253208,52190,AlPatch_2_1,9737.22634182,9737.322181522
0,253207,52190,AlPatch_2_1,9737.22634182,9737.3124505847
0,253400,42829,AlPatch_2_1,16462.962654016,16463.054061626
0,253399,42829,AlPatch_2_1,16462.962654016,16463.053741255
0,253494,36193,AlPatch_1_1,1893.830783041,1893.9164801138
0,253493,36193,AlPatch_1_1,1893.830783041,1893.9172352006
0,253506,35226,AlPatch_2_0,2479.2217053351,2479.3192096563
0,253505,35226,AlPatch_2_0,2479.2217053351,2479.313359594
0,253552,33243,AlPatch_2_0,11050.353122612,11050.454627201
0,253551,33243,AlPatch_2_0,11050.353122612,11050.442344021
0,253556,33076,AlPatch_0_0,3607.7113132352,3607.7968300692
0,253555,33076,AlPatch_0_0,3607.7113132352,3607.7970915141
0,253756,22510,AlPatch_2_0,5456.4158660672,5456.5053139112
0,253755,22510,AlPatch_2_0,5456.4158660672,5456.5159584823
0,253976,10280,AlPatch_1_1,15289.017436771,15289.113483965
0,253975,10280,AlPatch_1_1,15289.017436771,15289.103960497
