Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,63168,49604,AlPatch_2_0,13517.950249182,13518.038562936
0,63167,49604,AlPatch_2_0,13517.950249182,13518.037209232
0,63246,47574,AlPatch_0_0,31124.141171832,31124.233034649
0,63245,47574,AlPatch_0_0,31124.141171832,31124.235088186
0,63914,33219,AlPatch_2_0,59398.902603625,59399.002161094
0,63913,33219,AlPatch_2_0,59398.902603625,59398.991973062
0,63966,31814,AlPatch_2_0,99520.346438976,99520.443329599
0,63965,31814,AlPatch_2_0,99520.346438976,99520.439220491
0,63988,31617,AlPatch_0_0,16956.98163768,16957.068183989
0,63987,31617,AlPatch_0_0,16956.98163768,16957.068124783
0,64130,29502,AlPatch_0_0,25247.127357622,25247.227090987
0,64129,29502,AlPatch_0_0,25247.127357622,25247.215632349
0,64364,24263,AlPatch_1_0,18095.400951351,18095.498584002
0,64363,24263,AlPatch_1_0,18095.400951351,18095.487941817
0,64922,12026,AlPatch_0_1,11896.07112592,11896.165551022
0,64921,12026,AlPatch_0_1,11896.07112592,11896.167281391
0,65154,7672,AlPatch_0_1,17007.361961953,17007.45942605
0,65153,7672,AlPatch_0_1,17007.361961953,17007.457147569
0,65250,6038,AlPatch_2_0,24867.350788753,24867.438443488
0,65249,6038,AlPatch_2_0,24867.350788753,24867.440992733
0,65310,4720,AlPatch_0_0,21436.253426063,21436.348523715
0,65309,4720,AlPatch_0_0,21436.253426063,21436.356081329
0,65506,1130,AlPatch_2_0,56017.367354649,56017.463964121
0,65505,1130,AlPatch_2_0,56017.367354649,56017.46312763
