Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,31350,29344,AlPatch_1_0,25980.337758749,25980.43293017
0,31349,29344,AlPatch_1_0,25980.337758749,25980.433356162
0,31496,26282,AlPatch_1_1,2811.9993982118,2812.0854829067
0,31495,26282,AlPatch_1_1,2811.9993982118,2812.1027811623
0,31680,22245,AlPatch_2_0,939.80705191348,939.90058824743
0,31679,22245,AlPatch_2_0,939.80705191348,939.90232363817
0,32022,14978,AlPatch_0_1,18242.867893004,18242.968662768
0,32021,14978,AlPatch_0_1,18242.867893004,18242.957249963
0,32338,9147,AlPatch_2_1,14982.625387899,14982.712695016
0,32337,9147,AlPatch_2_1,14982.625387899,14982.712320599
0,32370,8471,AlPatch_2_1,18279.060937939,18279.147739609
0,32369,8471,AlPatch_2_1,18279.060937939,18279.147688429
0,32392,7765,AlPatch_2_1,70851.720794162,70851.815675501
0,32391,7765,AlPatch_2_1,70851.720794162,70851.808506103
0,32430,6888,AlPatch_2_0,58894.995182374,58895.097680909
0,32429,6888,AlPatch_2_0,58894.995182374,58895.080685346
0,32458,6176,AlPatch_0_1,122679.50512988,122679.60341543
0,32457,6176,AlPatch_0_1,122679.50512988,122679.60193572
0,32694,1027,AlPatch_0_1,12631.902418251,12631.991780896
0,32693,1027,AlPatch_0_1,12631.902418251,12631.990921601
