Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,2000020,1999054,AlPatch_2_0,1068.6021160042,1068.6925291013
0,2000019,1999054,AlPatch_2_0,1068.6021160042,1068.6898840932
0,2000134,1991820,AlPatch_1_1,14364.973487016,14365.069951907
0,2000133,1991820,AlPatch_1_1,14364.973487016,14365.070001606
0,2000798,1954420,AlPatch_1_0,3156.453418371,3156.5581624488
0,2000797,1954420,AlPatch_1_0,3156.453418371,3156.5589603865
0,2000962,1945641,AlPatch_2_0,878.14287153001,878.23039467211
0,2000961,1945641,AlPatch_2_0,878.14287153001,878.23354052927
0,2001026,1940093,AlPatch_2_0,1439.8616267322,1439.9479542797
0,2001025,1940093,AlPatch_2_0,1439.8616267322,1439.9620076852
0,2001148,1933095,AlPatch_1_1,12036.903791826,12036.996980874
0,2001147,1933095,AlPatch_1_1,12036.903791826,12036.995279049
0,2001214,1928504,AlPatch_2_0,250.94270328787,251.04303387489
0,2001213,1928504,AlPatch_2_0,250.94270328787,251.03935500374
0,2001586,1906221,AlPatch_2_0,2331.0273083055,2331.1237494036
0,2001585,1906221,AlPatch_2_0,2331.0273083055,2331.1216801569
0,2001744,1896704,AlPatch_0_0,12142.434616756,12142.523903854
0,2001743,1896704,AlPatch_0_0,12142.434616756,12142.525260584
0,2002020,1881792,AlPatch_0_1,14295.177498236,14295.275835584
0,2002019,1881792,AlPatch_0_1,14295.177498236,14295.272670536
0,2002042,1880800,AlPatch_2_0,19162.289465124,19162.375871975
0,2002041,1880800,AlPatch_2_0,19162.289465125,19162.39032804
0,2002206,1870028,AlPatch_2_1,3179.4990371312,3179.5967860336
0,2002205,1870028,AlPatch_2_1,3179.4990371312,3179.5915965907
0,2002294,1864475,AlPatch_1_1,5994.2005238323,5994.2962717079
0,2002293,1864475,AlPatch_1_1,5994.2005238323,5994.2941033984
0,2002410,1858366,AlPatch_0_0,14017.969055042,14018.057713837
0,2002409,1858366,AlPatch_0_0,14017.969055042,14018.058121638
