Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,250354,217086,AlPatch_0_0,5833.527024453,5833.6133838973
0,250353,217086,AlPatch_0_0,5833.527024453,5833.6134308865
0,250426,209016,AlPatch_0_1,1386.6181060423,1386.7091253238
0,250425,209016,AlPatch_0_1,1386.6181060423,1386.7138314122
0,250514,198321,AlPatch_0_0,5509.8391347004,5509.9369812912
0,250513,198321,AlPatch_0_0,5509.8391347004,5509.9310348974
0,250858,161698,AlPatch_2_1,4527.531410831,4527.6186153752
0,250857,161698,AlPatch_2_1,4527.531410831,4527.6340302999
0,250966,152689,AlPatch_2_0,6512.5336438925,6512.6310343453
0,250965,152689,AlPatch_2_0,6512.5336438925,6512.6241096012
0,251180,132542,AlPatch_2_0,257.3751182618,257.47100336439
0,251179,132542,AlPatch_2_0,257.3751182618,257.4704186709
0,251618,85368,AlPatch_2_0,872.37592581025,872.47642643342
0,251617,85368,AlPatch_2_0,872.37592581025,872.4702610514
0,251730,72145,AlPatch_2_0,3117.4983330275,3117.6004820239
0,251729,72145,AlPatch_2_0,3117.4983330275,3117.5881616499
0,251892,55292,AlPatch_1_1,4800.9930798735,4801.0874112823
0,251891,55292,AlPatch_1_1,4800.9930798735,4801.0881324364
0,252062,37785,AlPatch_0_1,4392.4516187137,4392.5404637029
0,252061,37785,AlPatch_0_1,4392.4516187137,4392.5372033349
0,252286,15770,AlPatch_1_0,1861.9461562234,1862.0343263328
0,252285,15770,AlPatch_1_0,1861.9461562234,1862.0505319131
0,252400,5908,AlPatch_2_1,1352.6717905098,1352.7689478317
0,252399,5908,AlPatch_2_1,1352.6717905098,1352.7684742674
