Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,31396,28669,AlPatch_0_0,10046.670016545,10046.774035745
0,31395,28669,AlPatch_0_0,10046.670016545,10046.758929139
0,31938,16890,AlPatch_0_1,201911.1354392,201911.22715206
0,31937,16890,AlPatch_0_1,201911.1354392,201911.22830859
0,31994,15880,AlPatch_2_1,1220.0133781937,1220.1035752491
0,31993,15880,AlPatch_2_1,1220.0133781937,1220.1039772311
0,32210,11105,AlPatch_0_1,65978.433292115,65978.527004314
0,32209,11105,AlPatch_0_1,65978.433292115,65978.53033024
0,32280,9446,AlPatch_0_1,19193.379399773,19193.476185381
0,32279,9446,AlPatch_0_1,19193.379399773,19193.4718073
0,32288,9377,AlPatch_2_1,49486.213316883,49486.307072181
0,32287,9377,AlPatch_2_1,49486.213316883,49486.299187223
0,32308,9082,AlPatch_2_0,257.14703401547,257.23713208559
0,32307,9082,AlPatch_2_0,257.14703401547,257.2366204963
