Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,62584,60634,AlPatch_2_0,11428.096991992,11428.194003756
0,62583,60634,AlPatch_2_0,11428.096991992,11428.18346447
0,62832,54650,AlPatch_2_0,86292.417526765,86292.503548694
0,62831,54650,AlPatch_2_0,86292.417526765,86292.505949488
0,63224,46291,AlPatch_1_1,54479.96102456,54480.047963348
0,63223,46291,AlPatch_1_1,54479.96102456,54480.047134605
0,63300,44802,AlPatch_2_1,33509.291986242,33509.391035958
0,63299,44802,AlPatch_2_1,33509.291986242,33509.390126741
0,63386,42468,AlPatch_0_1,36687.707891964,36687.805569828
0,63385,42468,AlPatch_0_1,36687.707891964,36687.802246224
0,63732,34469,AlPatch_2_0,6955.381836803,6955.4690565081
0,63731,34469,AlPatch_2_0,6955.381836803,6955.469075105
0,63802,33280,AlPatch_2_1,46630.52853624,46630.618109482
0,63801,33280,AlPatch_2_1,46630.52853624,46630.615391101
0,63860,32205,AlPatch_1_0,26153.666118264,26153.76841211
0,63859,32205,AlPatch_1_0,26153.666118264,26153.754076912
0,64174,25294,AlPatch_1_1,35868.20299911,35868.300350469
0,64173,25294,AlPatch_1_1,35868.20299911,35868.291450204
0,64268,23181,AlPatch_0_1,70758.9950915,70759.095959572
0,64267,23181,AlPatch_0_1,70758.9950915,70759.091672879
0,64330,21808,AlPatch_1_1,21238.493867637,21238.594549274
0,64329,21808,AlPatch_1_1,21238.493867637,21238.581629429
0,64946,9138,AlPatch_0_0,31987.555044208,31987.641567254
0,64945,9138,AlPatch_0_0,31987.555044208,31987.653845091
0,65136,5817,AlPatch_2_0,24436.561524311,24436.646675023
0,65135,5817,AlPatch_2_0,24436.561524311,24436.647067899
0,65196,4812,AlPatch_2_1,47997.230307347,47997.316616821
0,65195,4812,AlPatch_2_1,47997.230307347,47997.331709858
