Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,400130,392879,AlPatch_1_0,15087.381518796,15087.475729747
0,400129,392879,AlPatch_1_0,15087.381518796,15087.475669132
0,400258,384492,AlPatch_1_0,703.61676823196,703.71966711921
0,400257,384492,AlPatch_1_0,703.61676823196,703.71621923266
0,400424,373239,AlPatch_0_0,11650.413820156,11650.514541286
0,400423,373239,AlPatch_0_0,11650.413820156,11650.516695763
0,400462,371017,AlPatch_2_0,257.15050004698,257.25224388515
0,400461,371017,AlPatch_2_0,257.15050004698,257.24402419345
0,400534,367214,AlPatch_2_0,7999.5539331027,7999.6480770719
0,400533,367214,AlPatch_2_0,7999.5539331027,7999.6489807422
0,400788,350274,AlPatch_2_1,20022.034199622,20022.12564217
0,400787,350274,AlPatch_2_1,20022.034199622,20022.132498158
0,401088,335449,AlPatch_2_1,17105.698404856,17105.787642155
0,401087,335449,AlPatch_2_1,17105.698404856,17105.789491133
0,401210,328695,AlPatch_0_1,18884.765330272,18884.864242621
0,401209,328695,AlPatch_0_1,18884.765330272,18884.864982916
0,401214,328518,AlPatch_2_0,12682.306939248,12682.39893093
0,401213,328518,AlPatch_2_0,12682.306939248,12682.402156713
0,401498,311968,AlPatch_1_1,20337.493654921,20337.591971265
0,401497,311968,AlPatch_1_1,20337.493654921,20337.593307789
0,401548,308136,AlPatch_2_0,754.63873614588,754.73023649463
0,401547,308136,AlPatch_2_0,754.63873614588,754.72818958422
0,401734,298437,AlPatch_1_0,7374.6914945933,7374.782321335
0,401733,298437,AlPatch_1_0,7374.6914945933,7374.7825961261
0,401788,295344,AlPatch_2_0,12046.801574556,12046.891446278
0,401787,295344,AlPatch_2_0,12046.801574556,12046.901037936
0,401820,293400,AlPatch_2_0,8603.3248775087,8603.4194161007
0,401819,293400,AlPatch_2_0,8603.3248775087,8603.4234992156
0,402224,270368,AlPatch_0_0,18518.241005071,18518.331794245
0,402223,270368,AlPatch_0_0,18518.241005071,18518.33493293
0,402250,268609,AlPatch_2_0,256.56998897475,256.66024845433
0,402249,268609,AlPatch_2_0,256.56998897475,256.66962845786
0,402394,259498,AlPatch_2_0,6222.7637590319,6222.850778949
0,402393,259498,AlPatch_2_0,6222.7637590319,6222.8495787116
0,402530,250535,AlPatch_1_0,6247.2086509672,6247.3129963832
0,402529,250535,AlPatch_1_0,6247.2086509672,6247.2964905015
0,402794,233860,AlPatch_2_0,6236.5180334695,6236.6048329553
0,402793,233860,AlPatch_2_0,6236.5180334695,6236.6042554174
0,402862,230363,AlPatch_0_0,20268.623008566,20268.718428438
0,402861,230363,AlPatch_0_0,20268.623008566,20268.72608943
0,403190,209552,AlPatch_0_1,17373.799859065,17373.889861768
0,403189,209552,AlPatch_0_1,17373.799859064,17373.892515631
0,403520,187643,AlPatch_0_1,9163.4658001285,9163.5603209327
0,403519,187643,AlPatch_0_1,9163.4658001285,9163.5572203719
0,403620,182512,AlPatch_2_0,882.33076982699,882.42903236752
0,403619,182512,AlPatch_2_0,882.33076982699,882.41885861307
0,403628,182213,AlPatch_0_0,7947.0235289832,7947.1109339613
0,403627,182213,AlPatch_0_0,7947.0235289832,7947.1217762822
0,403630,182097,AlPatch_2_1,10823.969374506,10824.063952402
0,403629,182097,AlPatch_2_1,10823.969374506,10824.062892388
0,403722,176097,AlPatch_2_0,5963.9453360628,5964.0338983965
0,403721,176097,AlPatch_2_0,5963.9453360628,5964.0438125533
0,403850,168521,AlPatch_1_0,10850.228656595,10850.320339657
0,403849,168521,AlPatch_1_0,10850.228656595,10850.316078708
0,403898,165705,AlPatch_1_0,19446.552798561,19446.641376285
0,403897,165705,AlPatch_1_0,19446.552798561,19446.641931062
0,403972,161739,AlPatch_0_1,19435.717061867,19435.821365592
0,403971,161739,AlPatch_0_1,19435.717061867,19435.802708877
0,404032,157781,AlPatch_2_0,249.70727055273,249.79894791206
0,404031,157781,AlPatch_2_0,249.70727055273,249.79667208034
0,404068,156299,AlPatch_2_1,11249.098313836,11249.197901247
0,404067,156299,AlPatch_2_1,11249.098313836,11249.188211281
0,404130,153553,AlPatch_1_1,6548.8910175253,6548.9851323635
0,404129,153553,AlPatch_1_1,6548.8910175253,6548.9792988724
0,404190,149739,AlPatch_2_0,15662.827391427,15662.933388535
0,404189,149739,AlPatch_2_0,15662.827391427,15662.92811536
0,404230,146453,AlPatch_2_0,9431.4537517853,9431.5408322536
0,404229,146453,AlPatch_2_0,9431.4537517853,9431.5484716207
0,404500,130579,AlPatch_1_0,935.74846503449,935.84335879638
0,404499,130579,AlPatch_1_0,935.74846503449,935.8477484717
0,404514,129375,AlPatch_2_0,6972.6671743739,6972.7580055929
0,404513,129375,AlPatch_2_0,6972.6671743739,6972.7582188097
0,404630,122853,AlPatch_2_0,16920.221952974,16920.319165378
0,404629,122853,AlPatch_2_0,16920.221952974,16920.315729859
0,404724,117202,AlPatch_2_1,7075.197751197,7075.2981635117
0,404723,117202,AlPatch_2_1,7075.197751197,7075.2860207288
0,404886,106181,AlPatch_1_1,15710.74522382,15710.832243747
0,404885,106181,AlPatch_1_1,15710.74522382,15710.843909563
0,405060,94535,AlPatch_0_0,16480.707356052,16480.801837065
0,405059,94535,AlPatch_0_0,16480.707356052,16480.801932185
0,405322,80210,AlPatch_2_1,4243.3595834642,4243.454406917
0,405321,80210,AlPatch_2_1,4243.3595834642,4243.4484827022
0,405754,53971,AlPatch_0_1,12083.886545488,12083.98256497
0,405753,53971,AlPatch_0_1,12083.886545488,12083.97305974
0,405762,53712,AlPatch_0_1,5915.3759337502,5915.4680027221
0,405761,53712,AlPatch_0_1,5915.3759337502,5915.4666134957
0,406068,35415,AlPatch_1_0,21246.732900129,21246.819606301
0,406067,35415,AlPatch_1_0,21246.732900129,21246.818530159
