Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,31376,28802,AlPatch_0_0,34797.005946517,34797.105184958
0,31375,28802,AlPatch_0_0,34797.005946517,34797.103507338
0,31390,28561,AlPatch_0_0,15323.761812818,15323.862580791
0,31389,28561,AlPatch_0_0,15323.761812818,15323.853836811
0,31426,27780,AlPatch_1_0,5809.4801554079,5809.568330446
0,31425,27780,AlPatch_1_0,5809.4801554079,5809.5701969765
0,31668,23293,AlPatch_1_1,14075.529340247,14075.624617534
0,31667,23293,AlPatch_1_1,14075.529340247,14075.623938896
0,31838,19586,AlPatch_2_1,21247.924184128,21248.011670927
0,31837,19586,AlPatch_2_1,21247.924184128,21248.029970483
0,31870,18809,AlPatch_0_1,94623.806169323,94623.893384177
0,31869,18809,AlPatch_0_1,94623.806169323,94623.903740305
0,32180,12461,AlPatch_0_0,41527.011873691,41527.107695819
0,32179,12461,AlPatch_0_0,41527.011873691,41527.105039659
0,32220,11422,AlPatch_2_0,17008.860467527,17008.950079464
0,32219,11422,AlPatch_2_0,17008.860467527,17008.949175536
0,32344,9181,AlPatch_2_0,12823.73313193,12823.826121978
0,32343,9181,AlPatch_2_0,12823.73313193,12823.831262606
0,32378,8388,AlPatch_1_0,5039.8788327367,5039.9813472144
0,32377,8388,AlPatch_1_0,5039.8788327367,5039.9835072077
0,32738,1324,AlPatch_2_1,4055.6339547532,4055.7283614842
0,32737,1324,AlPatch_2_1,4055.6339547532,4055.719226555
