Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,400224,385795,AlPatch_0_0,11763.104188151,11763.206901894
0,400223,385795,AlPatch_0_0,11763.104188151,11763.190706692
0,400348,379046,AlPatch_0_1,12296.907493956,12297.010463993
0,400347,379046,AlPatch_0_1,12296.907493956,12296.996374255
0,400654,362745,AlPatch_1_1,9786.8550125828,9786.9419822338
0,400653,362745,AlPatch_1_1,9786.8550125828,9786.9425707062
0,400730,358046,AlPatch_1_0,5395.5665948807,5395.6633343343
0,400729,358046,AlPatch_1_0,5395.5665948807,5395.6557023778
0,400868,349740,AlPatch_2_0,624.75236374159,624.84374809503
0,400867,349740,AlPatch_2_0,624.75236374159,624.84543101315
0,400922,345268,AlPatch_1_1,2832.9328580501,2833.0305472146
0,400921,345268,AlPatch_1_1,2832.9328580501,2833.0259299522
0,400970,342067,AlPatch_0_1,14906.657111531,14906.743796804
0,400969,342067,AlPatch_0_1,14906.657111531,14906.74396941
0,401056,335746,AlPatch_0_0,16613.416498063,16613.503803198
0,401055,335746,AlPatch_0_0,16613.416498063,16613.502801859
0,401444,311987,AlPatch_2_0,4247.2879737893,4247.3852964684
0,401443,311987,AlPatch_2_0,4247.2879737893,4247.3817904375
0,401630,299670,AlPatch_2_0,254.78470251628,254.87807073283
0,401629,299670,AlPatch_2_0,254.78470251628,254.88639975911
0,401650,298769,AlPatch_2_0,815.94040620919,816.03299015186
0,401649,298769,AlPatch_2_0,815.94040620919,816.03500468143
0,402014,275854,AlPatch_1_1,8705.679813584,8705.7690710396
0,402013,275854,AlPatch_1_1,8705.679813584,8705.7725934609
0,402020,275627,AlPatch_1_1,13883.610369886,13883.705145815
0,402019,275627,AlPatch_1_1,13883.610369886,13883.705894597
0,402426,250057,AlPatch_0_1,5631.2198035456,5631.316318095
0,402425,250057,AlPatch_0_1,5631.2198035456,5631.3128907576
0,402656,236716,AlPatch_1_1,1517.9709124542,1518.0710011094
0,402655,236716,AlPatch_1_1,1517.9709124542,1518.0584016869
0,402750,231210,AlPatch_2_0,1722.7116585048,1722.8194831117
0,402749,231210,AlPatch_2_0,1722.7116585048,1722.7972526568
0,403478,190159,AlPatch_0_0,7794.1836906078,7794.2716287101
0,403477,190159,AlPatch_0_0,7794.1836906078,7794.2715248242
0,403568,185122,AlPatch_2_1,12026.053853946,12026.142257488
0,403567,185122,AlPatch_2_1,12026.053853946,12026.15745364
0,403606,182947,AlPatch_2_0,1237.5617591522,1237.6570092835
0,403605,182947,AlPatch_2_0,1237.5617591522,1237.6596502132
0,403710,177104,AlPatch_2_0,13997.455106643,13997.546356015
0,403709,177104,AlPatch_2_0,13997.455106643,13997.557748054
0,403910,165640,AlPatch_2_1,3445.7722462364,3445.8577613884
0,403909,165640,AlPatch_2_1,3445.7722462364,3445.8722443983
0,403970,161981,AlPatch_1_0,6722.5013924413,6722.5892849141
0,403969,161981,AlPatch_1_0,6722.5013924413,6722.589353639
0,404156,151760,AlPatch_2_0,262.5101142983,262.61194721214
0,404155,151760,AlPatch_2_0,262.5101142983,262.60191667627
0,404332,139947,AlPatch_2_1,10684.750652212,10684.839599844
0,404331,139947,AlPatch_2_1,10684.750652212,10684.838142644
0,404454,132836,AlPatch_2_0,269.94985236406,270.03856340697
0,404453,132836,AlPatch_2_0,269.94985236406,270.04191131373
0,404758,112232,AlPatch_2_1,20650.636550434,20650.725440416
0,404757,112232,AlPatch_2_1,20650.636550434,20650.727647259
0,405728,47798,AlPatch_0_1,4270.9965840317,4271.0821675999
0,405727,47798,AlPatch_0_1,4270.9965840317,4271.0939886133
0,405846,42454,AlPatch_2_0,7951.6506618666,7951.7516440336
0,405845,42454,AlPatch_2_0,7951.6506618666,7951.7530171418
0,405964,33882,AlPatch_2_1,2259.59014442,2259.6923625257
0,405963,33882,AlPatch_2_1,2259.59014442,2259.6779126402
0,405990,32773,AlPatch_0_0,12648.043817537,12648.134322422
0,405989,32773,AlPatch_0_0,12648.043817537,12648.144534604
0,406264,16041,AlPatch_2_0,7800.6557932748,7800.756163704
0,406263,16041,AlPatch_2_0,7800.6557932748,7800.7555342756
