Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,31752,21063,AlPatch_1_0,86400.869823132,86400.971008522
0,31751,21063,AlPatch_1_0,86400.869823132,86400.956561067
0,32000,16228,AlPatch_1_0,33947.177975792,33947.265807029
0,31999,16228,AlPatch_1_0,33947.177975792,33947.266153009
0,32026,15539,AlPatch_0_0,16965.659702102,16965.746177953
0,32025,15539,AlPatch_0_0,16965.659702102,16965.752310831
0,32128,13692,AlPatch_2_0,2020.6105687839,2020.7072729935
0,32127,13692,AlPatch_2_0,2020.6105687839,2020.704121208
0,32172,12916,AlPatch_0_1,18713.694468459,18713.78181439
0,32171,12916,AlPatch_0_1,18713.694468459,18713.787825924
0,32370,9168,AlPatch_2_1,22987.901477956,22988.000091827
0,32369,9168,AlPatch_2_1,22987.901477956,22987.993614643
0,32620,4144,AlPatch_2_1,5662.1580049885,5662.2542429887
0,32619,4144,AlPatch_2_1,5662.1580049885,5662.2444479604
0,32786,1003,AlPatch_0_1,118256.98809621,118257.08365145
0,32785,1003,AlPatch_0_1,118256.98809621,118257.08475579
