Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,31286,30807,AlPatch_0_0,20875.014907419,20875.105734627
0,31285,30807,AlPatch_0_0,20875.014907419,20875.105516068
0,31384,28918,AlPatch_1_1,19081.250537662,19081.351845356
0,31383,28918,AlPatch_1_1,19081.250537662,19081.34553508
0,31680,21251,AlPatch_2_0,23892.529470622,23892.630829941
0,31679,21251,AlPatch_2_0,23892.529470622,23892.622379732
0,31804,18355,AlPatch_2_1,692.65042034514,692.74810969016
0,31803,18355,AlPatch_2_1,692.65042034514,692.73625733536
0,31858,17680,AlPatch_2_0,5038.5093804437,5038.6026076645
0,31857,17680,AlPatch_2_0,5038.5093804437,5038.6036166066
0,31872,17347,AlPatch_1_0,747.37603339093,747.46299058675
0,31871,17347,AlPatch_1_0,747.37603339093,747.47771298233
0,31950,15648,AlPatch_2_0,11232.250722505,11232.348622955
0,31949,15648,AlPatch_2_0,11232.250722505,11232.346881503
0,32368,6336,AlPatch_1_0,8545.8797538468,8545.9719494817
0,32367,6336,AlPatch_1_0,8545.8797538468,8545.9686385829
