Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,31256,30954,AlPatch_2_1,14606.241342583,14606.339543137
0,31255,30954,AlPatch_2_1,14606.241342583,14606.331194303
0,31416,26871,AlPatch_1_1,89828.896526855,89828.983521453
0,31415,26871,AlPatch_1_1,89828.896526855,89828.997836811
0,31626,22170,AlPatch_2_0,95917.95469092,95918.041720181
0,31625,22170,AlPatch_2_0,95917.95469092,95918.041569333
0,32658,88,AlPatch_0_0,26702.669528236,26702.769060643
0,32657,88,AlPatch_0_0,26702.669528236,26702.764454008
