Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,400134,392604,AlPatch_2_0,266.86789313575,266.95610824748
0,400133,392604,AlPatch_2_0,266.86789313575,266.95669383187
0,400170,390789,AlPatch_0_1,13662.522642802,13662.625002217
0,400169,390789,AlPatch_0_1,13662.522642802,13662.613186354
0,400278,384671,AlPatch_2_0,14095.962500703,14096.04979511
0,400277,384671,AlPatch_2_0,14095.962500703,14096.049675704
0,400282,384306,AlPatch_0_1,12020.731030005,12020.830908716
0,400281,384306,AlPatch_0_1,12020.731030005,12020.824844813
0,400358,379564,AlPatch_2_1,8730.998529946,8731.0903761037
0,400357,379564,AlPatch_2_1,8730.998529946,8731.0958218423
0,400786,353941,AlPatch_1_1,6240.6085601529,6240.7047637372
0,400785,353941,AlPatch_1_1,6240.6085601529,6240.7026188767
0,400860,349116,AlPatch_1_0,9943.0522726259,9943.1488307314
0,400859,349116,AlPatch_1_0,9943.0522726259,9943.1467205702
0,400970,341179,AlPatch_2_0,20491.143465771,20491.232323153
0,400969,341179,AlPatch_2_0,20491.143465771,20491.245268377
0,401292,323551,AlPatch_0_1,5434.2605940072,5434.3617404108
0,401291,323551,AlPatch_0_1,5434.2605940072,5434.3497521922
0,401344,320323,AlPatch_2_1,1439.6439320727,1439.7373709411
0,401343,320323,AlPatch_2_1,1439.6439320727,1439.7300402485
0,401496,309339,AlPatch_1_1,14421.359859645,14421.459052744
0,401495,309339,AlPatch_1_1,14421.359859645,14421.459395291
0,402078,279079,AlPatch_0_0,2106.0861486203,2106.1741728696
0,402077,279079,AlPatch_0_0,2106.0861486203,2106.1876757623
0,402180,272168,AlPatch_2_0,3138.2151893043,3138.30894084
0,402179,272168,AlPatch_2_0,3138.2151893043,3138.3116793973
0,402222,270666,AlPatch_2_0,509.7543598508,509.84226501396
0,402221,270666,AlPatch_2_0,509.75435985081,509.84041600243
0,402456,257107,AlPatch_1_1,4418.8635355404,4418.9616068557
0,402455,257107,AlPatch_1_1,4418.8635355404,4418.9493803103
0,402648,245444,AlPatch_2_0,742.93743588072,743.03548282729
0,402647,245444,AlPatch_2_0,742.93743588072,743.02418250131
0,402828,236157,AlPatch_2_0,3142.9726836513,3143.067040477
0,402827,236157,AlPatch_2_0,3142.9726836513,3143.0660208865
0,402844,234457,AlPatch_2_1,4346.9996772438,4347.0954817191
0,402843,234457,AlPatch_2_1,4346.9996772438,4347.0959852089
0,403722,182164,AlPatch_2_0,10414.186274547,10414.27473691
0,403721,182164,AlPatch_2_0,10414.186274547,10414.27519754
0,403978,167500,AlPatch_0_1,5462.4786801887,5462.5774584602
0,403977,167500,AlPatch_0_1,5462.4786801887,5462.5790773851
0,404020,165325,AlPatch_0_1,6548.6945685769,6548.790475936
0,404019,165325,AlPatch_0_1,6548.6945685769,6548.7834795464
0,404214,155122,AlPatch_1_1,15973.080431574,15973.177246721
0,404213,155122,AlPatch_1_1,15973.080431574,15973.174924762
0,404312,148013,AlPatch_1_1,11344.392909596,11344.489553669
0,404311,148013,AlPatch_1_1,11344.392909596,11344.490454875
0,404590,131344,AlPatch_1_1,15692.961778844,15693.05137862
0,404589,131344,AlPatch_1_1,15692.961778844,15693.048598823
0,404778,119557,AlPatch_1_1,5459.1003070031,5459.1963414096
0,404777,119557,AlPatch_1_1,5459.1003070031,5459.1943121092
0,404898,112982,AlPatch_0_0,4303.5209221591,4303.6164548246
0,404897,112982,AlPatch_0_0,4303.5209221591,4303.6133744881
0,405064,100920,AlPatch_2_0,1061.9211773011,1062.0085413086
0,405063,100920,AlPatch_2_0,1061.9211773011,1062.0142396567
0,405174,94274,AlPatch_0_0,6724.151920373,6724.2496248448
0,405173,94274,AlPatch_0_0,6724.151920373,6724.2445702681
0,405468,76532,AlPatch_0_0,16574.526001096,16574.618225861
0,405467,76532,AlPatch_0_0,16574.526001096,16574.615679217
0,405518,72946,AlPatch_0_0,13829.200805265,13829.296408089
0,405517,72946,AlPatch_0_0,13829.200805265,13829.299766874
0,405796,54499,AlPatch_0_1,3468.4100325967,3468.499141706
0,405795,54499,AlPatch_0_1,3468.4100325967,3468.4989454838
0,405834,52375,AlPatch_0_1,3667.1612279293,3667.2586705272
0,405833,52375,AlPatch_0_1,3667.1612279293,3667.2585646589
0,405870,50251,AlPatch_1_0,4496.0089049951,4496.1023113036
0,405869,50251,AlPatch_1_0,4496.0089049951,4496.1024286943
0,406042,40160,AlPatch_2_0,1342.2490870458,1342.3360849305
0,406041,40160,AlPatch_2_0,1342.2490870458,1342.3458064577
0,406458,15703,AlPatch_0_1,18239.249246399,18239.347016465
0,406457,15703,AlPatch_0_1,18239.249246399,18239.345630513
0,406666,3191,AlPatch_0_0,10392.459647378,10392.561940824
0,406665,3191,AlPatch_0_0,10392.459647378,10392.562344503
0,406736,42,AlPatch_2_0,409.06531217401,409.15927225263
0,406735,42,AlPatch_2_0,409.06531217401,409.15613559815
