Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,400050,396397,AlPatch_1_1,5210.5618473871,5210.6557152059
0,400049,396397,AlPatch_1_1,5210.5618473871,5210.6569061716
0,400060,395760,AlPatch_1_1,14198.878678431,14198.980902833
0,400059,395760,AlPatch_1_1,14198.878678431,14198.980756481
0,400330,379797,AlPatch_2_0,6959.7098639856,6959.7984115562
0,400329,379797,AlPatch_2_0,6959.7098639856,6959.8080192528
0,400416,375345,AlPatch_0_1,4179.7898446244,4179.8788829266
0,400415,375345,AlPatch_0_1,4179.7898446244,4179.8802423639
0,400462,372841,AlPatch_1_1,1636.0909940605,1636.1775207126
0,400461,372841,AlPatch_1_1,1636.0909940605,1636.1812992355
0,400500,371110,AlPatch_1_0,11364.849677933,11364.943353728
0,400499,371110,AlPatch_1_0,11364.849677933,11364.937395204
0,400604,365807,AlPatch_2_1,2109.576042478,2109.6745776121
0,400603,365807,AlPatch_2_1,2109.576042478,2109.6619498285
0,400678,362632,AlPatch_0_0,15253.416928292,15253.51441711
0,400677,362632,AlPatch_0_0,15253.416928292,15253.508074841
0,400914,349400,AlPatch_1_1,1500.7616665737,1500.855177411
0,400913,349400,AlPatch_1_1,1500.7616665737,1500.8593986942
0,401396,323309,AlPatch_2_0,1030.9030012556,1031.0017870033
0,401395,323309,AlPatch_2_0,1030.9030012556,1031.0023144886
0,401532,314942,AlPatch_1_0,918.33188249483,918.43336467357
0,401531,314942,AlPatch_1_0,918.33188249483,918.43081778396
0,401600,310134,AlPatch_1_0,3833.3352895588,3833.4351473582
0,401599,310134,AlPatch_1_0,3833.3352895588,3833.4220520665
0,402070,285097,AlPatch_1_1,4228.2578752337,4228.3449480158
0,402069,285097,AlPatch_1_1,4228.2578752337,4228.3593649288
0,402384,266024,AlPatch_1_1,14636.035970529,14636.121644443
0,402383,266024,AlPatch_1_1,14636.035970529,14636.129035594
0,402440,263304,AlPatch_2_0,4549.8893055585,4549.9835346925
0,402439,263304,AlPatch_2_0,4549.8893055585,4549.9815003774
0,402474,261115,AlPatch_1_0,6444.9387635095,6445.0276574663
0,402473,261115,AlPatch_1_0,6444.9387635095,6445.0354072852
0,402614,251486,AlPatch_1_0,1836.0146992037,1836.1156090752
0,402613,251486,AlPatch_1_0,1836.0146992037,1836.1153517736
0,402932,231271,AlPatch_2_0,5978.9348305297,5979.033217024
0,402931,231271,AlPatch_2_0,5978.9348305297,5979.0224575388
0,403246,211708,AlPatch_1_0,9350.833395543,9350.9256864088
0,403245,211708,AlPatch_1_0,9350.833395543,9350.925572865
0,403410,200001,AlPatch_0_0,14991.425652982,14991.514590742
0,403409,200001,AlPatch_0_0,14991.425652982,14991.5213875
0,403646,187396,AlPatch_0_0,10402.355402261,10402.447866679
0,403645,187396,AlPatch_0_0,10402.355402261,10402.445667123
0,403664,186291,AlPatch_0_1,3115.9497532491,3116.0461846494
0,403663,186291,AlPatch_0_1,3115.9497532491,3116.0364703569
0,403940,169803,AlPatch_2_1,6839.4708908349,6839.5660458539
0,403939,169803,AlPatch_2_1,6839.4708908349,6839.5688231876
0,404290,146756,AlPatch_1_1,10011.27861707,10011.367736084
0,404289,146756,AlPatch_1_1,10011.27861707,10011.370278044
0,404408,140298,AlPatch_1_0,556.30985641211,556.39812574267
0,404407,140298,AlPatch_1_0,556.30985641211,556.39641374133
0,404976,108552,AlPatch_2_0,10761.351771316,10761.445511232
0,404975,108552,AlPatch_2_0,10761.351771316,10761.445615636
0,404978,108493,AlPatch_0_0,1942.471178792,1942.5625174925
0,404977,108493,AlPatch_0_0,1942.471178792,1942.5686887765
0,405018,106825,AlPatch_2_0,9034.9211625414,9035.0261361323
0,405017,106825,AlPatch_2_0,9034.9211625414,9035.0223253199
0,405364,87125,AlPatch_2_1,4761.0979322912,4761.1931194446
0,405363,87125,AlPatch_2_1,4761.0979322912,4761.1863999826
0,405488,80695,AlPatch_1_0,13134.904835019,13134.9935799
0,405487,80695,AlPatch_1_0,13134.904835019,13135.003544362
0,405692,68165,AlPatch_0_0,9121.7571858033,9121.8436680157
0,405691,68165,AlPatch_0_0,9121.7571858033,9121.8588574283
0,406054,46297,AlPatch_2_0,10443.022906854,10443.110964622
0,406053,46297,AlPatch_2_0,10443.022906854,10443.123844026
0,406056,46017,AlPatch_0_1,6724.116749941,6724.2119910082
0,406055,46017,AlPatch_0_1,6724.116749941,6724.2137030043
0,406160,38516,AlPatch_2_1,21290.897158422,21290.983589344
0,406159,38516,AlPatch_2_1,21290.897158422,21290.988457927
0,406360,26733,AlPatch_2_0,256.97131240548,257.06380615707
0,406359,26733,AlPatch_2_0,256.97131240548,257.06283766493
