Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,250368,231153,AlPatch_0_1,4497.9802402832,4498.0689858086
0,250367,231153,AlPatch_0_1,4497.9802402832,4498.0794821913
0,250646,217074,AlPatch_0_0,4317.9327366026,4318.0329309831
0,250645,217074,AlPatch_0_0,4317.9327366026,4318.0224899039
0,250764,208708,AlPatch_1_0,7154.2466290626,7154.343787521
0,250763,208708,AlPatch_1_0,7154.2466290626,7154.3390196968
0,250790,207182,AlPatch_2_0,256.6610269909,256.7466910706
0,250789,207182,AlPatch_2_0,256.6610269909,256.76320510034
0,250906,201347,AlPatch_2_0,271.61613575057,271.7020677267
0,250905,201347,AlPatch_2_0,271.61613575057,271.70755709865
0,251002,194980,AlPatch_1_0,20162.263396607,20162.359792767
0,251001,194980,AlPatch_1_0,20162.263396607,20162.357358106
0,251124,185900,AlPatch_2_1,21150.879755712,21150.96997487
0,251123,185900,AlPatch_2_1,21150.879755712,21150.968842306
0,251238,179929,AlPatch_1_1,20329.761087416,20329.860368806
0,251237,179929,AlPatch_1_1,20329.761087416,20329.854745095
0,251728,149652,AlPatch_1_0,2757.1930986624,2757.2809809339
0,251727,149652,AlPatch_1_0,2757.1930986624,2757.2800523546
0,251784,146607,AlPatch_0_0,915.06341227128,915.15123109244
0,251783,146607,AlPatch_0_0,915.06341227128,915.16277024253
0,252298,119798,AlPatch_0_0,14370.139245345,14370.225292623
0,252297,119798,AlPatch_0_0,14370.139245345,14370.224980244
0,252342,117031,AlPatch_2_0,745.60771054776,745.70417145452
0,252341,117031,AlPatch_2_0,745.60771054776,745.69943523634
0,252474,110858,AlPatch_0_0,3874.8862731863,3874.9765406922
0,252473,110858,AlPatch_0_0,3874.8862731863,3874.9743912581
0,252542,107116,AlPatch_2_0,475.5835923292,475.67651861677
0,252541,107116,AlPatch_2_0,475.5835923292,475.67676951682
0,252812,90708,AlPatch_1_0,14567.866345065,14567.953169898
0,252811,90708,AlPatch_1_0,14567.866345065,14567.952119743
0,252970,80379,AlPatch_1_0,6428.6362273914,6428.7226207449
0,252969,80379,AlPatch_1_0,6428.6362273914,6428.7223176842
0,253170,69561,AlPatch_2_0,371.98963450614,372.07862651202
0,253169,69561,AlPatch_2_0,371.98963450614,372.07519579991
0,253498,50538,AlPatch_2_1,14633.326769797,14633.415932458
0,253497,50538,AlPatch_2_1,14633.326769797,14633.426479804
0,253592,43860,AlPatch_2_0,434.40673783109,434.49915010027
0,253591,43860,AlPatch_2_0,434.40673783109,434.50454732566
0,253830,29196,AlPatch_1_1,16495.675014996,16495.773881874
0,253829,29196,AlPatch_1_1,16495.675014996,16495.772719072
0,253874,25882,AlPatch_2_1,6449.799924674,6449.8862945059
0,253873,25882,AlPatch_2_1,6449.7999246739,6449.9049053909
0,254296,3370,AlPatch_0_1,12322.249506553,12322.343693246
0,254295,3370,AlPatch_0_1,12322.249506553,12322.346115964
0,254334,1465,AlPatch_2_0,644.99402900705,645.09034307806
0,254333,1465,AlPatch_2_0,644.99402900705,645.08564779307
