Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,250106,236060,AlPatch_2_0,2578.9508477957,2579.0400238215
0,250105,236060,AlPatch_2_0,2578.9508477957,2579.0509924485
0,250144,231828,AlPatch_1_0,738.53744065339,738.63653367447
0,250143,231828,AlPatch_1_0,738.53744065339,738.63185909144
0,250362,208809,AlPatch_2_1,506.01834289987,506.11667633905
0,250361,208809,AlPatch_2_1,506.01834289987,506.10978837035
0,250590,184513,AlPatch_1_0,3022.6305792009,3022.7277461872
0,250589,184513,AlPatch_1_0,3022.6305792009,3022.7241463503
0,250788,164071,AlPatch_2_0,4170.9719472971,4171.0795684079
0,250787,164071,AlPatch_2_0,4170.9719472971,4171.0575823867
0,251526,80024,AlPatch_2_1,9095.6026626548,9095.6966564999
0,251525,80024,AlPatch_2_1,9095.6026626548,9095.6966470036
0,251694,58305,AlPatch_1_1,6550.2637372517,6550.3626991736
0,251693,58305,AlPatch_1_1,6550.2637372517,6550.3503456002
0,252032,26407,AlPatch_1_1,9602.0336990722,9602.1297302965
0,252031,26407,AlPatch_1_1,9602.0336990722,9602.1303444349
0,252150,12466,AlPatch_1_0,5275.1427977756,5275.2339393612
0,252149,12466,AlPatch_1_0,5275.1427977756,5275.2395029176
