Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,62778,56899,AlPatch_1_0,83817.238947735,83817.342121604
0,62777,56899,AlPatch_1_0,83817.238947735,83817.328190226
0,62856,55250,AlPatch_1_0,4800.6803441821,4800.7656765849
0,62855,55250,AlPatch_1_0,4800.6803441821,4800.7739088428
0,62916,53584,AlPatch_0_0,6535.2218262729,6535.3141366939
0,62915,53584,AlPatch_0_0,6535.2218262729,6535.3174539092
0,63082,50205,AlPatch_0_0,224453.32423426,224453.42077074
0,63081,50205,AlPatch_0_0,224453.32423426,224453.4140139
0,63116,49553,AlPatch_1_0,2445.097692397,2445.1892941957
0,63115,49553,AlPatch_1_0,2445.097692397,2445.1878725265
0,63180,48226,AlPatch_0_1,5794.2000004789,5794.2901934885
0,63179,48226,AlPatch_0_1,5794.2000004789,5794.2891774221
0,63336,44182,AlPatch_1_0,47839.602604935,47839.704751397
0,63335,44182,AlPatch_1_0,47839.602604935,47839.68989918
0,63382,43315,AlPatch_0_0,24652.19132221,24652.297785036
0,63381,43315,AlPatch_0_0,24652.19132221,24652.292590788
0,63424,42412,AlPatch_2_0,86521.679820528,86521.768076049
0,63423,42412,AlPatch_2_0,86521.679820528,86521.769764886
0,63470,41569,AlPatch_1_0,20091.385823124,20091.484495806
0,63469,41569,AlPatch_1_0,20091.385823124,20091.484539972
0,63612,38739,AlPatch_2_1,5245.727051348,5245.8196312193
0,63611,38739,AlPatch_2_1,5245.727051348,5245.819070844
0,63776,35178,AlPatch_2_1,9548.6157772651,9548.7031538441
0,63775,35178,AlPatch_2_1,9548.6157772651,9548.7022297754
0,64050,29220,AlPatch_2_1,20743.376378066,20743.462305235
0,64049,29220,AlPatch_2_1,20743.376378066,20743.472781155
0,64174,26342,AlPatch_2_1,55410.17529691,55410.267515851
0,64173,26342,AlPatch_2_1,55410.17529691,55410.262093372
0,64212,25813,AlPatch_1_0,82502.157493921,82502.257193094
0,64211,25813,AlPatch_1_0,82502.157493921,82502.245981031
0,64470,20135,AlPatch_2_0,500.04657025067,500.13785493339
0,64469,20135,AlPatch_2_0,500.04657025067,500.14240740385
0,64974,9656,AlPatch_0_0,19901.697422,19901.785165801
0,64973,9656,AlPatch_0_0,19901.697422,19901.798518149
0,64984,9428,AlPatch_0_0,82723.537350539,82723.622882454
0,64983,9428,AlPatch_0_0,82723.537350539,82723.631066528
0,64988,9395,AlPatch_0_0,30500.91340755,30500.99892086
0,64987,9395,AlPatch_0_0,30500.91340755,30500.999280641
0,65034,8245,AlPatch_2_0,7063.5226188249,7063.6087006566
0,65033,8245,AlPatch_2_0,7063.5226188249,7063.6087188585
0,65292,1769,AlPatch_2_1,13000.206388316,13000.29594747
0,65291,1769,AlPatch_2_1,13000.206388316,13000.304932524
0,65304,1176,AlPatch_2_1,53150.844514547,53150.936658005
0,65303,1176,AlPatch_2_1,53150.844514547,53150.94452644
