Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,31294,30353,AlPatch_1_0,51512.618402787,51512.70937834
0,31293,30353,AlPatch_1_0,51512.618402787,51512.704268996
0,31432,27501,AlPatch_2_1,31803.11493957,31803.209695914
0,31431,27501,AlPatch_2_1,31803.11493957,31803.209831949
0,31678,22441,AlPatch_2_1,21481.84396592,21481.940566206
0,31677,22441,AlPatch_2_1,21481.84396592,21481.945935365
0,31748,20934,AlPatch_2_1,23812.93705187,23813.033690935
0,31747,20934,AlPatch_2_1,23812.93705187,23813.033800261
0,31990,15950,AlPatch_0_0,31123.862414421,31123.954271484
0,31989,15950,AlPatch_0_0,31123.862414421,31123.956330813
0,32072,13898,AlPatch_2_1,12864.698262636,12864.785824653
0,32071,13898,AlPatch_2_1,12864.698262636,12864.800297092
0,32512,5290,AlPatch_0_1,3937.2147146908,3937.3111559853
0,32511,5290,AlPatch_0_1,3937.2147146908,3937.308095957
