Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,400046,397784,AlPatch_2_1,13477.323135863,13477.424368336
0,400045,397784,AlPatch_2_1,13477.323135863,13477.409929535
0,400084,395117,AlPatch_2_1,13637.473437751,13637.570610086
0,400083,395117,AlPatch_2_1,13637.473437751,13637.568156401
0,400414,377372,AlPatch_2_1,3778.1043569703,3778.1950526876
0,400413,377372,AlPatch_2_1,3778.1043569703,3778.1951175565
0,400566,368474,AlPatch_2_1,4790.8783682645,4790.9663815812
0,400565,368474,AlPatch_2_1,4790.8783682645,4790.9721900483
0,400616,366106,AlPatch_1_0,1836.7462867249,1836.8318900626
0,400615,366106,AlPatch_1_0,1836.7462867249,1836.8408689263
0,400938,344451,AlPatch_1_1,17647.006543638,17647.102879051
0,400937,344451,AlPatch_1_1,17647.006543638,17647.098213
0,401336,322160,AlPatch_0_0,13752.508362581,13752.603000575
0,401335,322160,AlPatch_0_0,13752.508362581,13752.602588168
0,401444,313616,AlPatch_0_0,7154.2430381264,7154.3413386829
0,401443,313616,AlPatch_0_0,7154.2430381264,7154.33484926
0,401910,285764,AlPatch_2_0,12020.351560458,12020.454316862
0,401909,285764,AlPatch_2_0,12020.351560458,12020.445082061
0,401916,285163,AlPatch_2_0,616.30362533205,616.38914478873
0,401915,285163,AlPatch_2_0,616.30362533205,616.40614830027
0,402076,275181,AlPatch_2_0,16497.213722934,16497.311491833
0,402075,275181,AlPatch_2_0,16497.213722934,16497.305576087
0,402272,264987,AlPatch_1_0,3066.0273586814,3066.1135977268
0,402271,264987,AlPatch_1_0,3066.0273586814,3066.1140322827
0,402312,261362,AlPatch_0_0,10432.075833517,10432.163032991
0,402311,261362,AlPatch_0_0,10432.075833517,10432.163877174
0,402560,244777,AlPatch_2_0,252.67754713831,252.77095760144
0,402559,244777,AlPatch_2_0,252.67754713831,252.77520508551
0,403190,210982,AlPatch_0_1,12446.524189791,12446.618937536
0,403189,210982,AlPatch_0_1,12446.524189791,12446.616265896
0,403468,194993,AlPatch_2_1,11167.50051229,11167.586750871
0,403467,194993,AlPatch_2_1,11167.50051229,11167.60055159
0,403552,188469,AlPatch_0_0,4982.5554437446,4982.6457281452
0,403551,188469,AlPatch_0_0,4982.5554437446,4982.6534377497
0,403626,184282,AlPatch_1_1,5664.9047803651,5664.9930348062
0,403625,184282,AlPatch_1_1,5664.9047803651,5664.9911301942
0,403798,172367,AlPatch_2_0,1718.745245786,1718.8388653008
0,403797,172367,AlPatch_2_0,1718.745245786,1718.8454916371
0,403820,171250,AlPatch_1_0,14207.476850709,14207.574272546
0,403819,171250,AlPatch_1_0,14207.476850709,14207.574532016
0,403854,168206,AlPatch_0_1,8181.1607852528,8181.2554252351
0,403853,168206,AlPatch_0_1,8181.1607852528,8181.2464112847
0,404116,151328,AlPatch_1_1,2173.0282056871,2173.1273484897
0,404115,151328,AlPatch_1_1,2173.0282056871,2173.1253770485
0,404752,115051,AlPatch_2_0,1306.6144334684,1306.7057257332
0,404751,115051,AlPatch_2_0,1306.6144334684,1306.7042578031
0,404756,114814,AlPatch_2_1,12537.981147617,12538.078076295
0,404755,114814,AlPatch_2_1,12537.981147617,12538.069016377
0,405106,93801,AlPatch_1_0,3013.2425993042,3013.3475217663
0,405105,93801,AlPatch_1_0,3013.2425993042,3013.3442309425
0,405398,74725,AlPatch_2_0,13343.836315354,13343.93604801
0,405397,74725,AlPatch_2_0,13343.836315354,13343.92545189
0,405782,49662,AlPatch_0_1,11977.33994047,11977.443049341
0,405781,49662,AlPatch_0_1,11977.33994047,11977.426014948
0,405880,45665,AlPatch_2_1,1991.19695858,1991.284887779
0,405879,45665,AlPatch_2_1,1991.19695858,1991.2981228833
0,406616,3695,AlPatch_1_0,10055.395383789,10055.48807096
0,406615,3695,AlPatch_1_0,10055.395383789,10055.492775689
0,406630,2784,AlPatch_0_0,7775.1521772588,7775.2444073973
0,406629,2784,AlPatch_0_0,7775.1521772588,7775.2429250513
0,406656,1806,AlPatch_2_1,6873.7704275234,6873.8629674458
0,406655,1806,AlPatch_2_1,6873.7704275234,6873.8568361328
0,406668,1376,AlPatch_0_0,2276.1555038456,2276.2523425694
0,406667,1376,AlPatch_0_0,2276.1555038456,2276.2474578878
