Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
0,62508,62431,AlPatch_0_0,60512.198423093,60512.292533529
0,62507,62431,AlPatch_0_0,60512.198423093,60512.286758958
0,62526,62144,AlPatch_1_0,35051.523464714,35051.611630123
0,62525,62144,AlPatch_1_0,35051.523464714,35051.6108566
0,62726,57644,AlPatch_2_0,4863.6409429414,4863.7355642712
0,62725,57644,AlPatch_2_0,4863.6409429414,4863.7362445336
0,62914,54382,AlPatch_2_0,96097.928130997,96098.01637363
0,62913,54382,AlPatch_2_0,96097.928130997,96098.016076065
0,63014,51871,AlPatch_1_0,67717.341585097,67717.429579501
0,63013,51871,AlPatch_1_0,67717.341585097,67717.429125643
0,63020,51485,AlPatch_0_0,4143.2534249542,4143.3551926278
0,63019,51485,AlPatch_0_0,4143.2534249542,4143.3451917063
0,63030,51229,AlPatch_0_1,38536.186732364,38536.278446447
0,63029,51229,AlPatch_0_1,38536.186732364,38536.28116157
0,63046,50957,AlPatch_0_1,22867.436211015,22867.538671475
0,63045,50957,AlPatch_0_1,22867.436211015,22867.52370855
0,63202,46964,AlPatch_1_0,6928.1353192424,6928.2228537029
0,63201,46964,AlPatch_1_0,6928.1353192424,6928.2371460348
0,63412,42333,AlPatch_1_1,124595.58661013,124595.67185413
0,63411,42333,AlPatch_1_1,124595.58661013,124595.67203491
0,63424,42020,AlPatch_0_0,103505.08115943,103505.17638423
0,63423,42020,AlPatch_0_0,103505.08115943,103505.17652069
0,63830,33135,AlPatch_2_0,136579.92352732,136580.0112147
0,63829,33135,AlPatch_2_0,136579.92352732,136580.01285355
0,64126,26968,AlPatch_1_1,31309.615917085,31309.718723344
0,64125,26968,AlPatch_1_1,31309.615917085,31309.701982236
0,64294,23051,AlPatch_1_1,16787.444917334,16787.533873598
0,64293,23051,AlPatch_1_1,16787.444917334,16787.548574922
0,64824,12247,AlPatch_0_1,22174.268152632,22174.364976527
0,64823,12247,AlPatch_0_1,22174.268152632,22174.354528224
0,64844,11934,AlPatch_0_1,60827.256447993,60827.351603003
0,64843,11934,AlPatch_0_1,60827.256447993,60827.359091405
0,64994,8454,AlPatch_2_0,929.64819701451,929.73444363269
0,64993,8454,AlPatch_2_0,929.64819701451,929.73546447132
0,65178,4519,AlPatch_1_0,62333.560300245,62333.652584972
0,65177,4519,AlPatch_1_0,62333.560300245,62333.653371852
0,65298,2057,AlPatch_2_0,10577.770023818,10577.872734403
0,65297,2057,AlPatch_2_0,10577.770023818,10577.857813043
0,65322,1758,AlPatch_1_1,32838.544584902,32838.642179183
0,65321,1758,AlPatch_1_1,32838.544584902,32838.641595095
